DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
04/11/2025,17,2,7RNCHSLR_ALL,RN,31.17,N
04/11/2025,17,2,ABINDUST_RN,RN,41.11,N
04/11/2025,17,2,ADL_RN,RN,45.91,N
04/11/2025,17,2,AEEC,RN,42.17,N
04/11/2025,17,2,AE_RN,RN,38.39,N
04/11/2025,17,2,AGUAYO_UNIT1,RN,34.18,N
04/11/2025,17,2,AJAXWIND_RN,RN,45.32,N
04/11/2025,17,2,ALGOD_ALL_RN,RN,31.89,N
04/11/2025,17,2,ALP_BESS_RN,RN,39.58,N
04/11/2025,17,2,ALVIN_RN,RN,39.85,N
04/11/2025,17,2,AMADEUS_ALL,RN,39.89,N
04/11/2025,17,2,AMISTAD_ALL,RN,23.71,N
04/11/2025,17,2,AMOCOOIL_CC1,LCCRN,41.61,N
04/11/2025,17,2,AMOCOOIL_CC2,LCCRN,41.61,N
04/11/2025,17,2,AMOCO_PUN1,PUN,41.61,N
04/11/2025,17,2,AMOCO_PUN2,PUN,41.61,N
04/11/2025,17,2,AMO_AMOCO_1,PCCRN,41.61,N
04/11/2025,17,2,AMO_AMOCO_2,PCCRN,41.61,N
04/11/2025,17,2,AMO_AMOCO_5,PCCRN,41.61,N
04/11/2025,17,2,AMO_AMOCO_G1,PCCRN,41.61,N
04/11/2025,17,2,AMO_AMOCO_G2,PCCRN,41.61,N
04/11/2025,17,2,AMO_AMOCO_G3,PCCRN,41.61,N
04/11/2025,17,2,AMO_AMOCO_S1,PCCRN,41.61,N
04/11/2025,17,2,AMO_AMOCO_S2,PCCRN,41.61,N
04/11/2025,17,2,ANACACHO_ANA,RN,20.1,N
04/11/2025,17,2,ANCHOR_ALL,RN,35.9,N
04/11/2025,17,2,ANDMDSLR_ALL,RN,40.04,N
04/11/2025,17,2,ANEM_ESS_RN,RN,32.33,N
04/11/2025,17,2,ANG_ALL,RN,38.17,N
04/11/2025,17,2,ANOL_ESS_RN,RN,56.3,N
04/11/2025,17,2,ANSON1_ALL,RN,37.17,N
04/11/2025,17,2,ANTL_ESS_ES1,RN,27.75,N
04/11/2025,17,2,APPALOSA_ALL,RN,37.39,N
04/11/2025,17,2,AQUI_ALL,RN,-0.38,N
04/11/2025,17,2,ARAGORN_RN,RN,38.53,N
04/11/2025,17,2,ASCK_SLR_RN,RN,-0.38,N
04/11/2025,17,2,ASTRA_RN,RN,-3.28,N
04/11/2025,17,2,ATK_ATKINSG7,RN,43.7,N
04/11/2025,17,2,AURO_SLR_RN,RN,16.89,N
04/11/2025,17,2,AUSTPL_ALL,RN,30.23,N
04/11/2025,17,2,AVIAT_ALL,RN,38.78,N
04/11/2025,17,2,AVIL_ESS_RN,RN,38.04,N
04/11/2025,17,2,AZSP_SLR_RN,RN,60.91,N
04/11/2025,17,2,AZURE_RN,RN,39.14,N
04/11/2025,17,2,AZ_ALL,RN,45.24,N
04/11/2025,17,2,BAC_RN_ALL,RN,41.93,N
