DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
04/14/2025,9,3,7RNCHSLR_ALL,RN,16.59,N
04/14/2025,9,3,ABINDUST_RN,RN,19.55,N
04/14/2025,9,3,ADL_RN,RN,15.6,N
04/14/2025,9,3,AEEC,RN,-0.11,N
04/14/2025,9,3,AE_RN,RN,15.75,N
04/14/2025,9,3,AGUAYO_UNIT1,RN,16.76,N
04/14/2025,9,3,AJAXWIND_RN,RN,7.11,N
04/14/2025,9,3,ALGOD_ALL_RN,RN,12.86,N
04/14/2025,9,3,ALP_BESS_RN,RN,85.8,N
04/14/2025,9,3,ALVIN_RN,RN,15.64,N
04/14/2025,9,3,AMADEUS_ALL,RN,1.67,N
04/14/2025,9,3,AMISTAD_ALL,RN,26.72,N
04/14/2025,9,3,AMOCOOIL_CC1,LCCRN,15.6,N
04/14/2025,9,3,AMOCOOIL_CC2,LCCRN,15.6,N
04/14/2025,9,3,AMOCO_PUN1,PUN,15.6,N
04/14/2025,9,3,AMOCO_PUN2,PUN,15.6,N
04/14/2025,9,3,AMO_AMOCO_1,PCCRN,15.6,N
04/14/2025,9,3,AMO_AMOCO_2,PCCRN,15.6,N
04/14/2025,9,3,AMO_AMOCO_5,PCCRN,15.6,N
04/14/2025,9,3,AMO_AMOCO_G1,PCCRN,15.6,N
04/14/2025,9,3,AMO_AMOCO_G2,PCCRN,15.6,N
04/14/2025,9,3,AMO_AMOCO_G3,PCCRN,15.6,N
04/14/2025,9,3,AMO_AMOCO_S1,PCCRN,15.6,N
04/14/2025,9,3,AMO_AMOCO_S2,PCCRN,15.6,N
04/14/2025,9,3,ANACACHO_ANA,RN,25.62,N
04/14/2025,9,3,ANCHOR_ALL,RN,8.1,N
04/14/2025,9,3,ANDMDSLR_ALL,RN,0.7,N
04/14/2025,9,3,ANEM_ESS_RN,RN,3.4,N
04/14/2025,9,3,ANG_ALL,RN,19.66,N
04/14/2025,9,3,ANOL_ESS_RN,RN,14.97,N
04/14/2025,9,3,ANSON1_ALL,RN,8.71,N
04/14/2025,9,3,ANTL_ESS_ES1,RN,26.14,N
04/14/2025,9,3,APPALOSA_ALL,RN,29.94,N
04/14/2025,9,3,AQUI_ALL,RN,14.29,N
04/14/2025,9,3,ARAGORN_RN,RN,35.38,N
04/14/2025,9,3,ASCK_SLR_RN,RN,14.29,N
04/14/2025,9,3,ASTRA_RN,RN,-26.84,N
04/14/2025,9,3,ATK_ATKINSG7,RN,15.43,N
04/14/2025,9,3,AURO_SLR_RN,RN,15.69,N
04/14/2025,9,3,AUSTPL_ALL,RN,16.87,N
04/14/2025,9,3,AVIAT_ALL,RN,19.23,N
04/14/2025,9,3,AVIL_ESS_RN,RN,33.39,N
04/14/2025,9,3,AZSP_SLR_RN,RN,14.99,N
04/14/2025,9,3,AZURE_RN,RN,6.67,N
04/14/2025,9,3,AZ_ALL,RN,15.61,N
04/14/2025,9,3,BAC_RN_ALL,RN,15.59,N
04/14/2025,9,3,BAFFIN_ALL,RN,8.74,N
04/14/2025,9,3,BAIRDWND_ALL,RN,8.1,N
04/14/2025,9,3,BAKE_RN_ALL,RN,13.8,N
04/14/2025,9,3,BARROW_ALL,RN,40.06,N
04/14/2025,9,3,BASTEN_CC1,LCCRN,16.84,N
04/14/2025,9,3,BASTEN_CCU,PCCRN,16.84,N
04/14/2025,9,3,BATCAVE_RN,RN,18.68,N
04/14/2025,9,3,BAYC_BESS_RN,RN,15.62,N
04/14/2025,9,3,BBREEZE_1_2,RN,6.11,N
04/14/2025,9,3,BCATWD_WD_1,RN,9.55,N
04/14/2025,9,3,BCH_RN,RN,15.75,N
04/14/2025,9,3,BCK_RN,RN,15.76,N
04/14/2025,9,3,BCNV_RN,RN,15.64,N
04/14/2025,9,3,BELM_SLR_RN,RN,15.6,N
04/14/2025,9,3,BEXAR_ES_RN,RN,18.55,N
04/14/2025,9,3,BIGSTAR_ALL,RN,17,N
04/14/2025,9,3,BKSL_RN,RN,1.73,N
04/14/2025,9,3,BLACKJAK_RN,RN,13.03,N
04/14/2025,9,3,BLSMT1_5_A_6,RN,5.22,N
04/14/2025,9,3,BLUEJAY_RN,RN,15.4,N
04/14/2025,9,3,BLVN_RN,RN,15.48,N
04/14/2025,9,3,BOARDCRK_ALL,RN,14.91,N
04/14/2025,9,3,BOCO_ESS_RN,RN,-7.59,N
04/14/2025,9,3,BOOTLEG_UN1,RN,31.29,N
04/14/2025,9,3,BORDAS_345,RN,-0.9,N
04/14/2025,9,3,BOSQUESW_CC1,LCCRN,14.78,N
04/14/2025,9,3,BOSQUESW_CC2,LCCRN,14.84,N
04/14/2025,9,3,BOSQ_BSQSU_5,PCCRN,14.84,N
04/14/2025,9,3,BOSQ_BSQS_12,PCCRN,14.84,N
04/14/2025,9,3,BOSQ_BSQS_34,PCCRN,14.78,N
04/14/2025,9,3,BRANDON_RN,RN,-1.49,N
04/14/2025,9,3,BRAUNIG_CC1,LCCRN,17.99,N
04/14/2025,9,3,BRAUNIG_VHB1,RN,18.32,N
04/14/2025,9,3,BRAUNIG_VHB2,RN,18.32,N
04/14/2025,9,3,BRAUNIG_VHB3,RN,18.32,N
04/14/2025,9,3,BRAZ_WND_ALL,RN,13.07,N
04/14/2025,9,3,BRA_AVR1_CT2,PCCRN,17.99,N
04/14/2025,9,3,BRA_AVR_CST1,PCCRN,17.99,N
04/14/2025,9,3,BRHEIGHT_RN,RN,15.6,N
04/14/2025,9,3,BRIGHTSD_RN,RN,19.13,N
04/14/2025,9,3,BRIGHTSD_U1,RN,18.53,N
04/14/2025,9,3,BRISCOE_WIND,RN,-26.45,N
04/14/2025,9,3,BRPANGLE_RN,RN,15.71,N
04/14/2025,9,3,BRPMAGNO_RN,RN,15.6,N
04/14/2025,9,3,BRP_BRAZ_RN,RN,15.71,N
04/14/2025,9,3,BRP_DIKN_RN,RN,15.6,N
04/14/2025,9,3,BRP_LOOP_RN,RN,15.18,N
04/14/2025,9,3,BRP_LOP1_RN,RN,5.79,N
04/14/2025,9,3,BRP_PBL1_RN,RN,27.51,N
04/14/2025,9,3,BRP_PBL2_RN,RN,27.51,N
04/14/2025,9,3,BRP_RN_UNIT1,RN,18.48,N
04/14/2025,9,3,BRP_SWNY_RN,RN,15.71,N
04/14/2025,9,3,BRP_ZPT1_RN,RN,6.39,N
04/14/2025,9,3,BRP_ZPT2_RN,RN,6.39,N
04/14/2025,9,3,BRTSW_BCW1,RN,11.72,N
04/14/2025,9,3,BR_ARROW_ALL,RN,14.24,N
04/14/2025,9,3,BR_VHB6CT5_6,RN,18.24,N
