DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
04/14/2025,16,1,7RNCHSLR_ALL,RN,22.22,N
04/14/2025,16,1,ABINDUST_RN,RN,17.06,N
04/14/2025,16,1,ADL_RN,RN,35.47,N
04/14/2025,16,1,AEEC,RN,1.59,N
04/14/2025,16,1,AE_RN,RN,19.17,N
04/14/2025,16,1,AGUAYO_UNIT1,RN,10.62,N
04/14/2025,16,1,AJAXWIND_RN,RN,-5.76,N
04/14/2025,16,1,ALGOD_ALL_RN,RN,13.25,N
04/14/2025,16,1,ALP_BESS_RN,RN,19,N
04/14/2025,16,1,ALVIN_RN,RN,39.43,N
04/14/2025,16,1,AMADEUS_ALL,RN,-1.41,N
04/14/2025,16,1,AMISTAD_ALL,RN,7.87,N
04/14/2025,16,1,AMOCOOIL_CC1,LCCRN,37.54,N
04/14/2025,16,1,AMOCOOIL_CC2,LCCRN,37.54,N
04/14/2025,16,1,AMOCO_PUN1,PUN,37.54,N
04/14/2025,16,1,AMOCO_PUN2,PUN,37.54,N
04/14/2025,16,1,AMO_AMOCO_1,PCCRN,37.54,N
04/14/2025,16,1,AMO_AMOCO_2,PCCRN,37.54,N
04/14/2025,16,1,AMO_AMOCO_5,PCCRN,37.54,N
04/14/2025,16,1,AMO_AMOCO_G1,PCCRN,37.54,N
04/14/2025,16,1,AMO_AMOCO_G2,PCCRN,37.54,N
04/14/2025,16,1,AMO_AMOCO_G3,PCCRN,37.54,N
04/14/2025,16,1,AMO_AMOCO_S1,PCCRN,37.54,N
04/14/2025,16,1,AMO_AMOCO_S2,PCCRN,37.54,N
04/14/2025,16,1,ANACACHO_ANA,RN,4.02,N
04/14/2025,16,1,ANCHOR_ALL,RN,7.37,N
04/14/2025,16,1,ANDMDSLR_ALL,RN,-3.27,N
04/14/2025,16,1,ANEM_ESS_RN,RN,24.33,N
04/14/2025,16,1,ANG_ALL,RN,15.05,N
04/14/2025,16,1,ANOL_ESS_RN,RN,38.88,N
04/14/2025,16,1,ANSON1_ALL,RN,9.13,N
04/14/2025,16,1,ANTL_ESS_ES1,RN,9.98,N
04/14/2025,16,1,APPALOSA_ALL,RN,14.83,N
04/14/2025,16,1,AQUI_ALL,RN,-14.41,N
04/14/2025,16,1,ARAGORN_RN,RN,15.17,N
04/14/2025,16,1,ASCK_SLR_RN,RN,-14.41,N
04/14/2025,16,1,ASTRA_RN,RN,-1.56,N
04/14/2025,16,1,ATK_ATKINSG7,RN,29.56,N
04/14/2025,16,1,AURO_SLR_RN,RN,10.34,N
04/14/2025,16,1,AUSTPL_ALL,RN,31.13,N
04/14/2025,16,1,AVIAT_ALL,RN,14.74,N
04/14/2025,16,1,AVIL_ESS_RN,RN,15.1,N
04/14/2025,16,1,AZSP_SLR_RN,RN,40.75,N
04/14/2025,16,1,AZURE_RN,RN,8.26,N
04/14/2025,16,1,AZ_ALL,RN,35.79,N
04/14/2025,16,1,BAC_RN_ALL,RN,37.2,N
04/14/2025,16,1,BAFFIN_ALL,RN,-7.86,N
04/14/2025,16,1,BAIRDWND_ALL,RN,7.37,N
04/14/2025,16,1,BAKE_RN_ALL,RN,16.83,N
04/14/2025,16,1,BARROW_ALL,RN,15.31,N
04/14/2025,16,1,BASTEN_CC1,LCCRN,22.04,N
