DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
04/16/2025,21,2,7RNCHSLR_ALL,RN,97.44,N
04/16/2025,21,2,ABINDUST_RN,RN,36.12,N
04/16/2025,21,2,ADL_RN,RN,108.45,N
04/16/2025,21,2,AEEC,RN,12.22,N
04/16/2025,21,2,AE_RN,RN,104.06,N
04/16/2025,21,2,AGUAYO_UNIT1,RN,59.62,N
04/16/2025,21,2,AJAXWIND_RN,RN,-11.52,N
04/16/2025,21,2,ALGOD_ALL_RN,RN,55.57,N
04/16/2025,21,2,ALP_BESS_RN,RN,59.94,N
04/16/2025,21,2,ALVIN_RN,RN,105.99,N
04/16/2025,21,2,AMADEUS_ALL,RN,29.84,N
04/16/2025,21,2,AMISTAD_ALL,RN,83.18,N
04/16/2025,21,2,AMOCOOIL_CC1,LCCRN,106.7,N
04/16/2025,21,2,AMOCOOIL_CC2,LCCRN,106.7,N
04/16/2025,21,2,AMOCO_PUN1,PUN,106.7,N
04/16/2025,21,2,AMOCO_PUN2,PUN,106.7,N
04/16/2025,21,2,AMO_AMOCO_1,PCCRN,106.7,N
04/16/2025,21,2,AMO_AMOCO_2,PCCRN,106.7,N
04/16/2025,21,2,AMO_AMOCO_5,PCCRN,106.7,N
04/16/2025,21,2,AMO_AMOCO_G1,PCCRN,106.7,N
04/16/2025,21,2,AMO_AMOCO_G2,PCCRN,106.7,N
04/16/2025,21,2,AMO_AMOCO_G3,PCCRN,106.7,N
04/16/2025,21,2,AMO_AMOCO_S1,PCCRN,106.7,N
04/16/2025,21,2,AMO_AMOCO_S2,PCCRN,106.7,N
04/16/2025,21,2,ANACACHO_ANA,RN,90.41,N
04/16/2025,21,2,ANCHOR_ALL,RN,43.71,N
04/16/2025,21,2,ANDMDSLR_ALL,RN,28.83,N
04/16/2025,21,2,ANEM_ESS_RN,RN,-11.47,N
04/16/2025,21,2,ANG_ALL,RN,39.38,N
04/16/2025,21,2,ANOL_ESS_RN,RN,136.06,N
04/16/2025,21,2,ANSON1_ALL,RN,39.25,N
04/16/2025,21,2,ANTL_ESS_ES1,RN,73.4,N
04/16/2025,21,2,APPALOSA_ALL,RN,58.37,N
04/16/2025,21,2,AQUI_ALL,RN,114.77,N
04/16/2025,21,2,ARAGORN_RN,RN,61.41,N
04/16/2025,21,2,ASCK_SLR_RN,RN,114.77,N
04/16/2025,21,2,ASTRA_RN,RN,7.3,N
04/16/2025,21,2,ATK_ATKINSG7,RN,113.49,N
04/16/2025,21,2,AURO_SLR_RN,RN,105.7,N
04/16/2025,21,2,AUSTPL_ALL,RN,99.61,N
04/16/2025,21,2,AVIAT_ALL,RN,35.53,N
04/16/2025,21,2,AVIL_ESS_RN,RN,61.66,N
04/16/2025,21,2,AZSP_SLR_RN,RN,129.46,N
04/16/2025,21,2,AZURE_RN,RN,35.05,N
04/16/2025,21,2,AZ_ALL,RN,108.04,N
04/16/2025,21,2,BAC_RN_ALL,RN,106.82,N
04/16/2025,21,2,BAFFIN_ALL,RN,6.42,N
04/16/2025,21,2,BAIRDWND_ALL,RN,43.71,N
04/16/2025,21,2,BAKE_RN_ALL,RN,125.57,N
04/16/2025,21,2,BARROW_ALL,RN,59.1,N
04/16/2025,21,2,BASTEN_CC1,LCCRN,107.4,N
04/16/2025,21,2,BASTEN_CCU,PCCRN,107.4,N
04/16/2025,21,2,BATCAVE_RN,RN,68.57,N
04/16/2025,21,2,BAYC_BESS_RN,RN,93.73,N
04/16/2025,21,2,BBREEZE_1_2,RN,-23.2,N
04/16/2025,21,2,BCATWD_WD_1,RN,-25.11,N
04/16/2025,21,2,BCH_RN,RN,104.06,N
04/16/2025,21,2,BCK_RN,RN,104.19,N
04/16/2025,21,2,BCNV_RN,RN,105.99,N
04/16/2025,21,2,BELM_SLR_RN,RN,102.99,N
04/16/2025,21,2,BEXAR_ES_RN,RN,75.67,N
04/16/2025,21,2,BIGSTAR_ALL,RN,112.16,N
04/16/2025,21,2,BKSL_RN,RN,12.17,N
04/16/2025,21,2,BLACKJAK_RN,RN,56.28,N
04/16/2025,21,2,BLSMT1_5_A_6,RN,-2.93,N
04/16/2025,21,2,BLUEJAY_RN,RN,114.1,N
04/16/2025,21,2,BLVN_RN,RN,104.1,N
04/16/2025,21,2,BOARDCRK_ALL,RN,126.26,N
04/16/2025,21,2,BOCO_ESS_RN,RN,24.97,N
04/16/2025,21,2,BOOTLEG_UN1,RN,63.25,N
04/16/2025,21,2,BORDAS_345,RN,-24.53,N
04/16/2025,21,2,BOSQUESW_CC1,LCCRN,110.9,N
04/16/2025,21,2,BOSQUESW_CC2,LCCRN,110.17,N
04/16/2025,21,2,BOSQ_BSQSU_5,PCCRN,110.17,N
04/16/2025,21,2,BOSQ_BSQS_12,PCCRN,110.17,N
04/16/2025,21,2,BOSQ_BSQS_34,PCCRN,110.9,N
04/16/2025,21,2,BRANDON_RN,RN,14.56,N
04/16/2025,21,2,BRAUNIG_CC1,LCCRN,73.85,N
04/16/2025,21,2,BRAUNIG_VHB1,RN,75.6,N
04/16/2025,21,2,BRAUNIG_VHB2,RN,75.6,N
04/16/2025,21,2,BRAUNIG_VHB3,RN,75.6,N
04/16/2025,21,2,BRAZ_WND_ALL,RN,31.99,N
04/16/2025,21,2,BRA_AVR1_CT2,PCCRN,73.85,N
04/16/2025,21,2,BRA_AVR_CST1,PCCRN,73.85,N
04/16/2025,21,2,BRHEIGHT_RN,RN,106.69,N
04/16/2025,21,2,BRIGHTSD_RN,RN,82.49,N
04/16/2025,21,2,BRIGHTSD_U1,RN,81.24,N
04/16/2025,21,2,BRISCOE_WIND,RN,6.62,N
04/16/2025,21,2,BRPANGLE_RN,RN,102.86,N
04/16/2025,21,2,BRPMAGNO_RN,RN,106.65,N
04/16/2025,21,2,BRP_BRAZ_RN,RN,102.91,N
04/16/2025,21,2,BRP_DIKN_RN,RN,106.65,N
04/16/2025,21,2,BRP_LOOP_RN,RN,76.68,N
04/16/2025,21,2,BRP_LOP1_RN,RN,-18.24,N
04/16/2025,21,2,BRP_PBL1_RN,RN,98.77,N
04/16/2025,21,2,BRP_PBL2_RN,RN,98.77,N
04/16/2025,21,2,BRP_RN_UNIT1,RN,73.71,N
04/16/2025,21,2,BRP_SWNY_RN,RN,102.92,N
04/16/2025,21,2,BRP_ZPT1_RN,RN,-20.04,N
04/16/2025,21,2,BRP_ZPT2_RN,RN,-20.04,N
04/16/2025,21,2,BRTSW_BCW1,RN,7.95,N
04/16/2025,21,2,BR_ARROW_ALL,RN,129.29,N
04/16/2025,21,2,BR_VHB6CT5_6,RN,75.64,N
04/16/2025,21,2,BR_VHB6CT7_8,RN,75.64,N
04/16/2025,21,2,BSS_U1,RN,102.95,N
04/16/2025,21,2,BTE_BTE_G1,PCCRN,108.23,N
04/16/2025,21,2,BTE_BTE_G2,PCCRN,108.23,N
04/16/2025,21,2,BTE_BTE_G3,PCCRN,108.23,N
04/16/2025,21,2,BTE_BTE_G4,PCCRN,108.23,N
04/16/2025,21,2,BTE_CC1,LCCRN,108.23,N
04/16/2025,21,2,BTE_PUN1,PUN,108.23,N
04/16/2025,21,2,BTE_PUN2,PUN,108.23,N
04/16/2025,21,2,BTM_ALL,RN,104.83,N
04/16/2025,21,2,BUCHAN_ALL,RN,81.6,N
04/16/2025,21,2,BUCKTHRN_RN,RN,111.49,N
04/16/2025,21,2,BUFF_GAP_ALL,RN,34.71,N
04/16/2025,21,2,BULLCRK_1_2,RN,32.33,N
04/16/2025,21,2,BVE_CC1,LCCRN,105.64,N
04/16/2025,21,2,BVE_UNIT1,PCCRN,105.64,N
04/16/2025,21,2,BVE_UNIT2,PCCRN,105.64,N
04/16/2025,21,2,BVE_UNIT3,PCCRN,105.64,N
04/16/2025,21,2,BYRDR_ES_ALL,RN,102.92,N
04/16/2025,21,2,BYU_BYU_1,PCCRN,107.37,N
04/16/2025,21,2,BYU_BYU_12,PCCRN,107.37,N
04/16/2025,21,2,BYU_BYU_34,PCCRN,107.37,N
04/16/2025,21,2,BYU_CC1,LCCRN,107.37,N
04/16/2025,21,2,BYU_G4_RN,PCCRN,107.37,N
04/16/2025,21,2,BYU_PUN1,PUN,107.37,N
04/16/2025,21,2,BYU_PUN2,PUN,107.37,N
04/16/2025,21,2,BYU_PUN3,PUN,107.37,N
04/16/2025,21,2,BYU_PUN4,PUN,107.37,N
04/16/2025,21,2,B_DAVIS_3,PCCRN,54.06,N
04/16/2025,21,2,B_DAVIS_4,PCCRN,54.06,N
04/16/2025,21,2,B_DAVIS_CC1,LCCRN,54.06,N
04/16/2025,21,2,B_D_B_DAVIG1,RN,54.06,N
04/16/2025,21,2,B_D_B_DAVIG2,PCCRN,54.06,N
04/16/2025,21,2,CABEZON_ALL,RN,-17.33,N
04/16/2025,21,2,CACH_ESS_RN,RN,74.86,N
04/16/2025,21,2,CALAVER_JKS1,RN,73.95,N
04/16/2025,21,2,CALAVER_JKS2,RN,73.95,N
04/16/2025,21,2,CALAVER_JTD1,RN,75.41,N
04/16/2025,21,2,CALAVER_JTD2,RN,75.41,N
04/16/2025,21,2,CALAVER_OWS1,RN,75.58,N
04/16/2025,21,2,CALAVER_OWS2,RN,75.58,N
04/16/2025,21,2,CALHOUN_ALL,RN,78.52,N
04/16/2025,21,2,CALLAHA_WND1,RN,35.97,N
04/16/2025,21,2,CAL_CALGT1,PCCRN,108,N
04/16/2025,21,2,CAL_CALSTG1,PCCRN,108,N
04/16/2025,21,2,CAL_CC1,LCCRN,108,N
04/16/2025,21,2,CAL_PUN1,PUN,108,N
04/16/2025,21,2,CAL_PUN2,PUN,108,N
04/16/2025,21,2,CAMWIND_RN,RN,-10.84,N
04/16/2025,21,2,CANYONWD_ALL,RN,30.12,N
04/16/2025,21,2,CAPRIDG4_CR4,RN,35.53,N
04/16/2025,21,2,CAPRIDGE_ALL,RN,35.53,N
04/16/2025,21,2,CARBN_BSP_1,RN,49.73,N
04/16/2025,21,2,CARN_ESS_RN,RN,56.69,N
04/16/2025,21,2,CARRIZO_ESR1,RN,109.76,N
04/16/2025,21,2,CASL_GAP_UN1,RN,61.23,N
04/16/2025,21,2,CATARINA_B1,RN,111.83,N
04/16/2025,21,2,CBECII_89,PCCRN,102.85,N
04/16/2025,21,2,CBECII_CC3,LCCRN,102.85,N
04/16/2025,21,2,CBECII_CT7,PCCRN,102.85,N
04/16/2025,21,2,CBEC_ALL,PCCRN,97.99,N
04/16/2025,21,2,CBEC_CC1,LCCRN,97.99,N
04/16/2025,21,2,CBEC_CC2,LCCRN,97.99,N
04/16/2025,21,2,CBY4_ALL,PCCRN,108.17,N
04/16/2025,21,2,CBY4_CC1,LCCRN,108.17,N
04/16/2025,21,2,CBY_CBY_G1,RN,108.13,N
04/16/2025,21,2,CBY_CBY_G2,RN,108.08,N
04/16/2025,21,2,CCEC_CC1,LCCRN,56.29,N
04/16/2025,21,2,CCEC_GT1,PCCRN,56.29,N
04/16/2025,21,2,CCEC_GT2,PCCRN,56.29,N
04/16/2025,21,2,CCEC_PUN1,PUN,56.29,N
04/16/2025,21,2,CCEC_PUN2,PUN,56.29,N
04/16/2025,21,2,CCEC_ST1,PCCRN,56.29,N
04/16/2025,21,2,CEDROHI_CHW1,RN,-63.87,N
04/16/2025,21,2,CEDRVALE_RN,RN,61.46,N
04/16/2025,21,2,CFLATS_UNIT,RN,51.53,N
04/16/2025,21,2,CHALUP_ALL,RN,-21.75,N
04/16/2025,21,2,CHAL_SLR_RN,RN,61.37,N
04/16/2025,21,2,CHAMON_UN1,RN,108.47,N
04/16/2025,21,2,CHAMON_UN2,RN,108.47,N
04/16/2025,21,2,CHEDPW_GT2,PCCRN,108.8,N
04/16/2025,21,2,CHE_CC1,LCCRN,108.68,N
04/16/2025,21,2,CHE_LYD,PCCRN,108.55,N
04/16/2025,21,2,CHE_LYD2,PCCRN,108.55,N
04/16/2025,21,2,CHE_PUN1,PUN,108.55,N
04/16/2025,21,2,CHE_PUN2,PUN,108.55,N
04/16/2025,21,2,CHIL_SLR,RN,102.63,N
04/16/2025,21,2,CHISMGRD_RN,RN,86.68,N
04/16/2025,21,2,CISC_RN,RN,53.49,N
04/16/2025,21,2,CITRUSCY_RN,RN,44.71,N
04/16/2025,21,2,CITYVICT_ALL,RN,75.85,N
04/16/2025,21,2,CLO_RN,RN,106.56,N
04/16/2025,21,2,CMPD_SLR_RN,RN,126,N
04/16/2025,21,2,CNLY_ESS_RN,RN,85.33,N
04/16/2025,21,2,CNTRY_RN,RN,159.37,N
04/16/2025,21,2,CN_BRKS_UNT1,RN,6.92,N
04/16/2025,21,2,COL_COLETOG1,RN,68.79,N
04/16/2025,21,2,CONIGLIO_RN,RN,125.2,N
04/16/2025,21,2,CONTINEN_RN,RN,43.26,N
04/16/2025,21,2,CORALSLR_ALL,RN,110.54,N
04/16/2025,21,2,CORAZON_RN,RN,-27.93,N
04/16/2025,21,2,COTPLNS_RN,RN,9.73,N
04/16/2025,21,2,COTTON_PAP2,RN,56.75,N
04/16/2025,21,2,COTULLA_RN,RN,132.76,N
