DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
04/11/2025,15,3,7RNCHSLR_ALL,RN,23.27,N
04/11/2025,15,3,ABINDUST_RN,RN,69.57,N
04/11/2025,15,3,ADL_RN,RN,31.01,N
04/11/2025,15,3,AEEC,RN,31.53,N
04/11/2025,15,3,AE_RN,RN,28.62,N
04/11/2025,15,3,AGUAYO_UNIT1,RN,23.38,N
04/11/2025,15,3,AJAXWIND_RN,RN,34.67,N
04/11/2025,15,3,ALGOD_ALL_RN,RN,24.87,N
04/11/2025,15,3,ALP_BESS_RN,RN,29,N
04/11/2025,15,3,ALVIN_RN,RN,43.17,N
04/11/2025,15,3,AMADEUS_ALL,RN,29.6,N
04/11/2025,15,3,AMISTAD_ALL,RN,15.81,N
04/11/2025,15,3,AMOCOOIL_CC1,LCCRN,34.02,N
04/11/2025,15,3,AMOCOOIL_CC2,LCCRN,34.02,N
04/11/2025,15,3,AMOCO_PUN1,PUN,34.02,N
04/11/2025,15,3,AMOCO_PUN2,PUN,34.02,N
04/11/2025,15,3,AMO_AMOCO_1,PCCRN,34.02,N
04/11/2025,15,3,AMO_AMOCO_2,PCCRN,34.02,N
04/11/2025,15,3,AMO_AMOCO_5,PCCRN,34.02,N
04/11/2025,15,3,AMO_AMOCO_G1,PCCRN,34.02,N
04/11/2025,15,3,AMO_AMOCO_G2,PCCRN,34.02,N
04/11/2025,15,3,AMO_AMOCO_G3,PCCRN,34.02,N
04/11/2025,15,3,AMO_AMOCO_S1,PCCRN,34.02,N
04/11/2025,15,3,AMO_AMOCO_S2,PCCRN,34.02,N
04/11/2025,15,3,ANACACHO_ANA,RN,13.9,N
04/11/2025,15,3,ANCHOR_ALL,RN,26.1,N
04/11/2025,15,3,ANDMDSLR_ALL,RN,29.73,N
04/11/2025,15,3,ANEM_ESS_RN,RN,25.01,N
04/11/2025,15,3,ANG_ALL,RN,24.25,N
04/11/2025,15,3,ANOL_ESS_RN,RN,42.71,N
04/11/2025,15,3,ANSON1_ALL,RN,27.1,N
04/11/2025,15,3,ANTL_ESS_ES1,RN,17.83,N
04/11/2025,15,3,APPALOSA_ALL,RN,25.31,N
04/11/2025,15,3,AQUI_ALL,RN,-4.58,N
04/11/2025,15,3,ARAGORN_RN,RN,27.29,N
04/11/2025,15,3,ASCK_SLR_RN,RN,-4.58,N
04/11/2025,15,3,ASTRA_RN,RN,-2.55,N
04/11/2025,15,3,ATK_ATKINSG7,RN,30.55,N
04/11/2025,15,3,AURO_SLR_RN,RN,11.12,N
04/11/2025,15,3,AUSTPL_ALL,RN,22.03,N
04/11/2025,15,3,AVIAT_ALL,RN,25.98,N
04/11/2025,15,3,AVIL_ESS_RN,RN,26.69,N
04/11/2025,15,3,AZSP_SLR_RN,RN,45.89,N
04/11/2025,15,3,AZURE_RN,RN,28.93,N
04/11/2025,15,3,AZ_ALL,RN,31.15,N
04/11/2025,15,3,BAC_RN_ALL,RN,32.35,N
04/11/2025,15,3,BAFFIN_ALL,RN,24.98,N
04/11/2025,15,3,BAIRDWND_ALL,RN,26.1,N
04/11/2025,15,3,BAKE_RN_ALL,RN,20.1,N
04/11/2025,15,3,BARROW_ALL,RN,27.93,N
04/11/2025,15,3,BASTEN_CC1,LCCRN,22.15,N
04/11/2025,15,3,BASTEN_CCU,PCCRN,22.15,N
04/11/2025,15,3,BATCAVE_RN,RN,22.48,N
04/11/2025,15,3,BAYC_BESS_RN,RN,26.15,N
04/11/2025,15,3,BBREEZE_1_2,RN,25,N
04/11/2025,15,3,BCATWD_WD_1,RN,35.63,N
04/11/2025,15,3,BCH_RN,RN,28.62,N
04/11/2025,15,3,BCK_RN,RN,22.38,N
04/11/2025,15,3,BCNV_RN,RN,43.17,N
04/11/2025,15,3,BELM_SLR_RN,RN,15.5,N
04/11/2025,15,3,BEXAR_ES_RN,RN,23.13,N
04/11/2025,15,3,BIGSTAR_ALL,RN,22.42,N
04/11/2025,15,3,BKSL_RN,RN,31.82,N
04/11/2025,15,3,BLACKJAK_RN,RN,24.97,N
04/11/2025,15,3,BLSMT1_5_A_6,RN,33.88,N
04/11/2025,15,3,BLUEJAY_RN,RN,31.37,N
04/11/2025,15,3,BLVN_RN,RN,14.02,N
04/11/2025,15,3,BOARDCRK_ALL,RN,38.3,N
04/11/2025,15,3,BOCO_ESS_RN,RN,29.1,N
04/11/2025,15,3,BOOTLEG_UN1,RN,26.34,N
04/11/2025,15,3,BORDAS_345,RN,25.03,N
04/11/2025,15,3,BOSQUESW_CC1,LCCRN,14.69,N
04/11/2025,15,3,BOSQUESW_CC2,LCCRN,11.2,N
04/11/2025,15,3,BOSQ_BSQSU_5,PCCRN,11.2,N
04/11/2025,15,3,BOSQ_BSQS_12,PCCRN,11.2,N
04/11/2025,15,3,BOSQ_BSQS_34,PCCRN,14.69,N
04/11/2025,15,3,BRANDON_RN,RN,31.09,N
04/11/2025,15,3,BRAUNIG_CC1,LCCRN,23.25,N
04/11/2025,15,3,BRAUNIG_VHB1,RN,23.4,N
04/11/2025,15,3,BRAUNIG_VHB2,RN,23.4,N
04/11/2025,15,3,BRAUNIG_VHB3,RN,23.4,N
04/11/2025,15,3,BRAZ_WND_ALL,RN,31.66,N
04/11/2025,15,3,BRA_AVR1_CT2,PCCRN,23.25,N
04/11/2025,15,3,BRA_AVR_CST1,PCCRN,23.25,N
04/11/2025,15,3,BRHEIGHT_RN,RN,34.23,N
04/11/2025,15,3,BRIGHTSD_RN,RN,25.41,N
04/11/2025,15,3,BRIGHTSD_U1,RN,25.29,N
04/11/2025,15,3,BRISCOE_WIND,RN,-2.43,N
04/11/2025,15,3,BRPANGLE_RN,RN,27.69,N
04/11/2025,15,3,BRPMAGNO_RN,RN,34.7,N
04/11/2025,15,3,BRP_BRAZ_RN,RN,27.87,N
04/11/2025,15,3,BRP_DIKN_RN,RN,34.7,N
04/11/2025,15,3,BRP_LOOP_RN,RN,25.03,N
04/11/2025,15,3,BRP_LOP1_RN,RN,24.91,N
04/11/2025,15,3,BRP_PBL1_RN,RN,11.14,N
04/11/2025,15,3,BRP_PBL2_RN,RN,11.14,N
04/11/2025,15,3,BRP_RN_UNIT1,RN,23.18,N
04/11/2025,15,3,BRP_SWNY_RN,RN,27.93,N
04/11/2025,15,3,BRP_ZPT1_RN,RN,24.87,N
04/11/2025,15,3,BRP_ZPT2_RN,RN,24.87,N
04/11/2025,15,3,BRTSW_BCW1,RN,38.15,N
04/11/2025,15,3,BR_ARROW_ALL,RN,-2.48,N
04/11/2025,15,3,BR_VHB6CT5_6,RN,23.52,N
04/11/2025,15,3,BR_VHB6CT7_8,RN,23.52,N
04/11/2025,15,3,BSS_U1,RN,28,N
04/11/2025,15,3,BTE_BTE_G1,PCCRN,31.02,N
04/11/2025,15,3,BTE_BTE_G2,PCCRN,31.02,N
04/11/2025,15,3,BTE_BTE_G3,PCCRN,31.02,N
04/11/2025,15,3,BTE_BTE_G4,PCCRN,31.02,N
04/11/2025,15,3,BTE_CC1,LCCRN,31.02,N
04/11/2025,15,3,BTE_PUN1,PUN,31.02,N
04/11/2025,15,3,BTE_PUN2,PUN,31.02,N
04/11/2025,15,3,BTM_ALL,RN,29.24,N
04/11/2025,15,3,BUCHAN_ALL,RN,23.17,N
04/11/2025,15,3,BUCKTHRN_RN,RN,37.01,N
04/11/2025,15,3,BUFF_GAP_ALL,RN,26.63,N
04/11/2025,15,3,BULLCRK_1_2,RN,29.42,N
04/11/2025,15,3,BVE_CC1,LCCRN,20.19,N
04/11/2025,15,3,BVE_UNIT1,PCCRN,20.19,N
04/11/2025,15,3,BVE_UNIT2,PCCRN,20.19,N
04/11/2025,15,3,BVE_UNIT3,PCCRN,20.19,N
04/11/2025,15,3,BYRDR_ES_ALL,RN,27.93,N
04/11/2025,15,3,BYU_BYU_1,PCCRN,31.48,N
04/11/2025,15,3,BYU_BYU_12,PCCRN,31.48,N
04/11/2025,15,3,BYU_BYU_34,PCCRN,31.48,N
04/11/2025,15,3,BYU_CC1,LCCRN,31.48,N
04/11/2025,15,3,BYU_G4_RN,PCCRN,31.48,N
04/11/2025,15,3,BYU_PUN1,PUN,31.48,N
04/11/2025,15,3,BYU_PUN2,PUN,31.48,N
04/11/2025,15,3,BYU_PUN3,PUN,31.48,N
04/11/2025,15,3,BYU_PUN4,PUN,31.48,N
04/11/2025,15,3,B_DAVIS_3,PCCRN,24.98,N
04/11/2025,15,3,B_DAVIS_4,PCCRN,24.98,N
04/11/2025,15,3,B_DAVIS_CC1,LCCRN,24.98,N
04/11/2025,15,3,B_D_B_DAVIG1,RN,24.98,N
04/11/2025,15,3,B_D_B_DAVIG2,PCCRN,24.98,N
04/11/2025,15,3,CABEZON_ALL,RN,25.02,N
04/11/2025,15,3,CACH_ESS_RN,RN,23,N
04/11/2025,15,3,CALAVER_JKS1,RN,23.27,N
04/11/2025,15,3,CALAVER_JKS2,RN,23.27,N
04/11/2025,15,3,CALAVER_JTD1,RN,23.38,N
04/11/2025,15,3,CALAVER_JTD2,RN,23.38,N
04/11/2025,15,3,CALAVER_OWS1,RN,23.49,N
04/11/2025,15,3,CALAVER_OWS2,RN,23.49,N
04/11/2025,15,3,CALHOUN_ALL,RN,25.18,N
04/11/2025,15,3,CALLAHA_WND1,RN,81.06,N
04/11/2025,15,3,CAL_CALGT1,PCCRN,31.18,N
04/11/2025,15,3,CAL_CALSTG1,PCCRN,31.18,N
04/11/2025,15,3,CAL_CC1,LCCRN,31.18,N
04/11/2025,15,3,CAL_PUN1,PUN,31.18,N
04/11/2025,15,3,CAL_PUN2,PUN,31.18,N
04/11/2025,15,3,CAMWIND_RN,RN,24.99,N
04/11/2025,15,3,CANYONWD_ALL,RN,29.12,N
04/11/2025,15,3,CAPRIDG4_CR4,RN,25.98,N
04/11/2025,15,3,CAPRIDGE_ALL,RN,25.98,N
04/11/2025,15,3,CARBN_BSP_1,RN,31.62,N
04/11/2025,15,3,CARN_ESS_RN,RN,24.98,N
04/11/2025,15,3,CARRIZO_ESR1,RN,6.44,N
04/11/2025,15,3,CASL_GAP_UN1,RN,26.61,N
04/11/2025,15,3,CATARINA_B1,RN,6.79,N
04/11/2025,15,3,CBECII_89,PCCRN,24.46,N
04/11/2025,15,3,CBECII_CC3,LCCRN,24.46,N
04/11/2025,15,3,CBECII_CT7,PCCRN,24.46,N
04/11/2025,15,3,CBEC_ALL,PCCRN,27.8,N
04/11/2025,15,3,CBEC_CC1,LCCRN,27.8,N
04/11/2025,15,3,CBEC_CC2,LCCRN,27.8,N
04/11/2025,15,3,CBY4_ALL,PCCRN,31.03,N
04/11/2025,15,3,CBY4_CC1,LCCRN,31.03,N
04/11/2025,15,3,CBY_CBY_G1,RN,31.07,N
04/11/2025,15,3,CBY_CBY_G2,RN,31.11,N
04/11/2025,15,3,CCEC_CC1,LCCRN,24.98,N
04/11/2025,15,3,CCEC_GT1,PCCRN,24.98,N
04/11/2025,15,3,CCEC_GT2,PCCRN,24.98,N
04/11/2025,15,3,CCEC_PUN1,PUN,24.98,N
04/11/2025,15,3,CCEC_PUN2,PUN,24.98,N
04/11/2025,15,3,CCEC_ST1,PCCRN,24.98,N
04/11/2025,15,3,CEDROHI_CHW1,RN,25.75,N
04/11/2025,15,3,CEDRVALE_RN,RN,27.22,N
04/11/2025,15,3,CFLATS_UNIT,RN,21.01,N
04/11/2025,15,3,CHALUP_ALL,RN,25,N
04/11/2025,15,3,CHAL_SLR_RN,RN,27.32,N
04/11/2025,15,3,CHAMON_UN1,RN,31.02,N
04/11/2025,15,3,CHAMON_UN2,RN,31.02,N
04/11/2025,15,3,CHEDPW_GT2,PCCRN,31,N
04/11/2025,15,3,CHE_CC1,LCCRN,31.02,N
04/11/2025,15,3,CHE_LYD,PCCRN,31.03,N
04/11/2025,15,3,CHE_LYD2,PCCRN,31.03,N
04/11/2025,15,3,CHE_PUN1,PUN,31.03,N
04/11/2025,15,3,CHE_PUN2,PUN,31.03,N
04/11/2025,15,3,CHIL_SLR,RN,18.83,N
04/11/2025,15,3,CHISMGRD_RN,RN,38.4,N
04/11/2025,15,3,CISC_RN,RN,49.86,N
04/11/2025,15,3,CITRUSCY_RN,RN,25.01,N
04/11/2025,15,3,CITYVICT_ALL,RN,24.99,N
04/11/2025,15,3,CLO_RN,RN,30.98,N
04/11/2025,15,3,CMPD_SLR_RN,RN,-23.26,N
04/11/2025,15,3,CNLY_ESS_RN,RN,37.36,N
04/11/2025,15,3,CNTRY_RN,RN,41.76,N
04/11/2025,15,3,CN_BRKS_UNT1,RN,-2.49,N
04/11/2025,15,3,COL_COLETOG1,RN,24.86,N
04/11/2025,15,3,CONIGLIO_RN,RN,14.28,N
04/11/2025,15,3,CONTINEN_RN,RN,24.97,N
04/11/2025,15,3,CORALSLR_ALL,RN,15.05,N
04/11/2025,15,3,CORAZON_RN,RN,25.04,N
04/11/2025,15,3,COTPLNS_RN,RN,-2.85,N
04/11/2025,15,3,COTTON_PAP2,RN,24.99,N
04/11/2025,15,3,COTULLA_RN,RN,39.08,N
04/11/2025,15,3,COYOTSPR_AGR,RN,27.21,N
04/11/2025,15,3,COYOTSPR_RN,RN,27.21,N
04/11/2025,15,3,CPSES_UNIT1,RN,39.24,N
04/11/2025,15,3,CPSES_UNIT2,RN,39.24,N
04/11/2025,15,3,CRANELL_ALL,RN,24.97,N
04/11/2025,15,3,CRAWFISH_RN,RN,25.94,N
04/11/2025,15,3,CROSSETT_ALL,RN,26.58,N
04/11/2025,15,3,CROSSTRL_RN,RN,32.07,N
04/11/2025,15,3,CRWN_SLR_UN1,RN,12.74,N
04/11/2025,15,3,CR_RN,RN,30.96,N
04/11/2025,15,3,CSC_CSECG1_2,RN,31.54,N
04/11/2025,15,3,CS_RN,RN,31.02,N
04/11/2025,15,3,CTW_RN,RN,29.48,N
04/11/2025,15,3,CVC_CC1,LCCRN,31,N
04/11/2025,15,3,CVC_CVCG1_5,PCCRN,31,N
04/11/2025,15,3,CVC_CVC_G2,PCCRN,31,N
04/11/2025,15,3,CVC_CVC_G3,PCCRN,31,N
04/11/2025,15,3,DAG_ALL,RN,27.92,N
04/11/2025,15,3,DANSBY_ALL,RN,30.27,N
04/11/2025,15,3,DAN_ALL,RN,25.59,N
04/11/2025,15,3,DA_BESS,RN,28.44,N
04/11/2025,15,3,DA_BESS2,RN,28.44,N
04/11/2025,15,3,DC2SES_ALL,RN,39.02,N
04/11/2025,15,3,DC_E,LZ_DCEW,-2.5,N
04/11/2025,15,3,DC_E,LZ_DC,-2.5,N
04/11/2025,15,3,DC_L,LZ_DCEW,25.02,N
04/11/2025,15,3,DC_L,LZ_DC,25.02,N
04/11/2025,15,3,DC_N,LZ_DCEW,34.25,N
04/11/2025,15,3,DC_N,LZ_DC,34.25,N
04/11/2025,15,3,DC_R,LZ_DCEW,25.01,N
04/11/2025,15,3,DC_R,LZ_DC,25.01,N
04/11/2025,15,3,DDPEC_CC1,LCCRN,31.03,N
04/11/2025,15,3,DDPEC_GT1,PCCRN,31.03,N
04/11/2025,15,3,DDPEC_GT2,PCCRN,31.03,N
04/11/2025,15,3,DDPEC_GT3,PCCRN,31.03,N
04/11/2025,15,3,DDPEC_GT4,PCCRN,31.03,N
04/11/2025,15,3,DDPEC_GT6,PCCRN,31.03,N
04/11/2025,15,3,DDPEC_ST1,PCCRN,31.03,N
04/11/2025,15,3,DECKER_GT,RN,22.02,N
04/11/2025,15,3,DENISON_G1_2,RN,30.31,N
04/11/2025,15,3,DERMOTT_ALL,RN,29.92,N
04/11/2025,15,3,DGFS_ESR_RN,RN,26.65,N
04/11/2025,15,3,DIBOL_RN,RN,46.89,N
04/11/2025,15,3,DIB_CC1,LCCRN,31.26,N
04/11/2025,15,3,DIB_DIB_G1,PCCRN,31.26,N
04/11/2025,15,3,DIB_DIB_G2,PCCRN,31.26,N
04/11/2025,15,3,DIB_DIB_G3,PCCRN,31.26,N
04/11/2025,15,3,DIB_DIB_G4,PCCRN,31.26,N
04/11/2025,15,3,DIB_PUN1,PUN,31.26,N
04/11/2025,15,3,DIB_PUN2,PUN,31.26,N
04/11/2025,15,3,DILEOS_UNIT1,RN,18.38,N
04/11/2025,15,3,DKNS_ESS_RN,RN,31.82,N
04/11/2025,15,3,DMA_RN,RN,27.93,N
04/11/2025,15,3,DOWGEN_PUN1,PUN,26.48,N
04/11/2025,15,3,DOWGEN_PUN2,PUN,26.48,N
04/11/2025,15,3,DOWGEN_PUN3,PUN,26.48,N
04/11/2025,15,3,DOW_61_2_63,RN,26.48,N
04/11/2025,15,3,DOW_64,RN,26.48,N
04/11/2025,15,3,DOW_81_2_84,RN,26.48,N
04/11/2025,15,3,DOW_G37_G35,RN,26.48,N
04/11/2025,15,3,DOW_G66_ST65,RN,26.48,N
04/11/2025,15,3,DOW_G67,RN,26.48,N
04/11/2025,15,3,DOW_G96_ST95,RN,26.48,N
04/11/2025,15,3,DRCK_SLR_RN,RN,47.47,N
04/11/2025,15,3,DRYFRIO_RN,RN,16.15,N
04/11/2025,15,3,DSWL_BES1,RN,48.48,N
04/11/2025,15,3,DUKE_CC1,LCCRN,25.04,N
04/11/2025,15,3,DUKE_GST1CCU,PCCRN,25.04,N
04/11/2025,15,3,DUKE_GT2_CCU,PCCRN,25.04,N
04/11/2025,15,3,DUP_PUN1,PUN,25.01,N
04/11/2025,15,3,DUP_PUN2,PUN,25.01,N
04/11/2025,15,3,DUP_PUN3,PUN,25.01,N
04/11/2025,15,3,DUP_PUN4,PUN,25.01,N
04/11/2025,15,3,EBELLS_UNIT1,RN,12.72,N
04/11/2025,15,3,EBNY_ESS_RN,RN,23.26,N
04/11/2025,15,3,ECLIPSE_UN1,RN,14.11,N
04/11/2025,15,3,EIFSLR_UNIT1,RN,11.52,N
04/11/2025,15,3,ELB_ELBCREEK,RN,28.12,N
04/11/2025,15,3,ELECTRAW_1_2,RN,34.25,N
04/11/2025,15,3,ELMCRK_RN,RN,69.57,N
04/11/2025,15,3,ELSAUZ_ALL,RN,25,N
04/11/2025,15,3,ELSA_ESR_RN,RN,25.03,N
