DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
04/11/2025,14,3,7RNCHSLR_ALL,RN,19.54,N
04/11/2025,14,3,ABINDUST_RN,RN,25.92,N
04/11/2025,14,3,ADL_RN,RN,28.39,N
04/11/2025,14,3,AEEC,RN,26.57,N
04/11/2025,14,3,AE_RN,RN,23.42,N
04/11/2025,14,3,AGUAYO_UNIT1,RN,20.62,N
04/11/2025,14,3,AJAXWIND_RN,RN,28.89,N
04/11/2025,14,3,ALGOD_ALL_RN,RN,20.98,N
04/11/2025,14,3,ALP_BESS_RN,RN,24.74,N
04/11/2025,14,3,ALVIN_RN,RN,96.98,N
04/11/2025,14,3,AMADEUS_ALL,RN,24.8,N
04/11/2025,14,3,AMISTAD_ALL,RN,14.72,N
04/11/2025,14,3,AMOCOOIL_CC1,LCCRN,49.02,N
04/11/2025,14,3,AMOCOOIL_CC2,LCCRN,49.02,N
04/11/2025,14,3,AMOCO_PUN1,PUN,49.02,N
04/11/2025,14,3,AMOCO_PUN2,PUN,49.02,N
04/11/2025,14,3,AMO_AMOCO_1,PCCRN,49.02,N
04/11/2025,14,3,AMO_AMOCO_2,PCCRN,49.02,N
04/11/2025,14,3,AMO_AMOCO_5,PCCRN,49.02,N
04/11/2025,14,3,AMO_AMOCO_G1,PCCRN,49.02,N
04/11/2025,14,3,AMO_AMOCO_G2,PCCRN,49.02,N
04/11/2025,14,3,AMO_AMOCO_G3,PCCRN,49.02,N
04/11/2025,14,3,AMO_AMOCO_S1,PCCRN,49.02,N
04/11/2025,14,3,AMO_AMOCO_S2,PCCRN,49.02,N
04/11/2025,14,3,ANACACHO_ANA,RN,12.47,N
04/11/2025,14,3,ANCHOR_ALL,RN,21.68,N
04/11/2025,14,3,ANDMDSLR_ALL,RN,24.92,N
04/11/2025,14,3,ANEM_ESS_RN,RN,21.15,N
04/11/2025,14,3,ANG_ALL,RN,23.81,N
04/11/2025,14,3,ANOL_ESS_RN,RN,36.38,N
04/11/2025,14,3,ANSON1_ALL,RN,22.69,N
04/11/2025,14,3,ANTL_ESS_ES1,RN,17.26,N
04/11/2025,14,3,APPALOSA_ALL,RN,23.34,N
04/11/2025,14,3,AQUI_ALL,RN,-6.44,N
04/11/2025,14,3,ARAGORN_RN,RN,24.07,N
04/11/2025,14,3,ASCK_SLR_RN,RN,-6.44,N
04/11/2025,14,3,ASTRA_RN,RN,-2.74,N
04/11/2025,14,3,ATK_ATKINSG7,RN,25.93,N
04/11/2025,14,3,AURO_SLR_RN,RN,11.49,N
04/11/2025,14,3,AUSTPL_ALL,RN,18.51,N
04/11/2025,14,3,AVIAT_ALL,RN,24.2,N
04/11/2025,14,3,AVIL_ESS_RN,RN,23.76,N
04/11/2025,14,3,AZSP_SLR_RN,RN,39.09,N
04/11/2025,14,3,AZURE_RN,RN,24.15,N
04/11/2025,14,3,AZ_ALL,RN,30,N
04/11/2025,14,3,BAC_RN_ALL,RN,40.26,N
04/11/2025,14,3,BAFFIN_ALL,RN,21.08,N
04/11/2025,14,3,BAIRDWND_ALL,RN,21.68,N
04/11/2025,14,3,BAKE_RN_ALL,RN,16.91,N
04/11/2025,14,3,BARROW_ALL,RN,24.37,N
04/11/2025,14,3,BASTEN_CC1,LCCRN,18.58,N
04/11/2025,14,3,BASTEN_CCU,PCCRN,18.58,N
04/11/2025,14,3,BATCAVE_RN,RN,20.6,N
04/11/2025,14,3,BAYC_BESS_RN,RN,21.25,N
04/11/2025,14,3,BBREEZE_1_2,RN,21.11,N
04/11/2025,14,3,BCATWD_WD_1,RN,29.21,N
04/11/2025,14,3,BCH_RN,RN,23.42,N
04/11/2025,14,3,BCK_RN,RN,21.07,N
04/11/2025,14,3,BCNV_RN,RN,96.98,N
04/11/2025,14,3,BELM_SLR_RN,RN,12.29,N
04/11/2025,14,3,BEXAR_ES_RN,RN,19.83,N
04/11/2025,14,3,BIGSTAR_ALL,RN,18.87,N
04/11/2025,14,3,BKSL_RN,RN,26.68,N
04/11/2025,14,3,BLACKJAK_RN,RN,21.04,N
04/11/2025,14,3,BLSMT1_5_A_6,RN,28.32,N
04/11/2025,14,3,BLUEJAY_RN,RN,26.67,N
04/11/2025,14,3,BLVN_RN,RN,10.83,N
04/11/2025,14,3,BOARDCRK_ALL,RN,32.69,N
04/11/2025,14,3,BOCO_ESS_RN,RN,24.91,N
04/11/2025,14,3,BOOTLEG_UN1,RN,23.6,N
04/11/2025,14,3,BORDAS_345,RN,21.2,N
04/11/2025,14,3,BOSQUESW_CC1,LCCRN,10.9,N
04/11/2025,14,3,BOSQUESW_CC2,LCCRN,7.88,N
04/11/2025,14,3,BOSQ_BSQSU_5,PCCRN,7.88,N
04/11/2025,14,3,BOSQ_BSQS_12,PCCRN,7.88,N
04/11/2025,14,3,BOSQ_BSQS_34,PCCRN,10.9,N
04/11/2025,14,3,BRANDON_RN,RN,26.26,N
04/11/2025,14,3,BRAUNIG_CC1,LCCRN,19.93,N
04/11/2025,14,3,BRAUNIG_VHB1,RN,20,N
04/11/2025,14,3,BRAUNIG_VHB2,RN,20,N
04/11/2025,14,3,BRAUNIG_VHB3,RN,20,N
04/11/2025,14,3,BRAZ_WND_ALL,RN,25.09,N
04/11/2025,14,3,BRA_AVR1_CT2,PCCRN,19.93,N
04/11/2025,14,3,BRA_AVR_CST1,PCCRN,19.93,N
04/11/2025,14,3,BRHEIGHT_RN,RN,50.14,N
04/11/2025,14,3,BRIGHTSD_RN,RN,21.58,N
04/11/2025,14,3,BRIGHTSD_U1,RN,21.45,N
04/11/2025,14,3,BRISCOE_WIND,RN,-2.65,N
04/11/2025,14,3,BRPANGLE_RN,RN,31.43,N
04/11/2025,14,3,BRPMAGNO_RN,RN,52.59,N
04/11/2025,14,3,BRP_BRAZ_RN,RN,16.14,N
04/11/2025,14,3,BRP_DIKN_RN,RN,52.59,N
04/11/2025,14,3,BRP_LOOP_RN,RN,20.95,N
04/11/2025,14,3,BRP_LOP1_RN,RN,21.11,N
