DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
04/14/2025,21,1,7RNCHSLR_ALL,RN,100.94,N
04/14/2025,21,1,ABINDUST_RN,RN,83.98,N
04/14/2025,21,1,ADL_RN,RN,90.54,N
04/14/2025,21,1,AEEC,RN,85.67,N
04/14/2025,21,1,AE_RN,RN,88.18,N
04/14/2025,21,1,AGUAYO_UNIT1,RN,91.03,N
04/14/2025,21,1,AJAXWIND_RN,RN,87.34,N
04/14/2025,21,1,ALGOD_ALL_RN,RN,13.53,N
04/14/2025,21,1,ALP_BESS_RN,RN,82.88,N
04/14/2025,21,1,ALVIN_RN,RN,89.33,N
04/14/2025,21,1,AMADEUS_ALL,RN,85.9,N
04/14/2025,21,1,AMISTAD_ALL,RN,72.99,N
04/14/2025,21,1,AMOCOOIL_CC1,LCCRN,89.68,N
04/14/2025,21,1,AMOCOOIL_CC2,LCCRN,89.68,N
04/14/2025,21,1,AMOCO_PUN1,PUN,89.68,N
04/14/2025,21,1,AMOCO_PUN2,PUN,89.68,N
04/14/2025,21,1,AMO_AMOCO_1,PCCRN,89.68,N
04/14/2025,21,1,AMO_AMOCO_2,PCCRN,89.68,N
04/14/2025,21,1,AMO_AMOCO_5,PCCRN,89.68,N
04/14/2025,21,1,AMO_AMOCO_G1,PCCRN,89.68,N
04/14/2025,21,1,AMO_AMOCO_G2,PCCRN,89.68,N
04/14/2025,21,1,AMO_AMOCO_G3,PCCRN,89.68,N
04/14/2025,21,1,AMO_AMOCO_S1,PCCRN,89.68,N
04/14/2025,21,1,AMO_AMOCO_S2,PCCRN,89.68,N
04/14/2025,21,1,ANACACHO_ANA,RN,68.96,N
04/14/2025,21,1,ANCHOR_ALL,RN,86.98,N
04/14/2025,21,1,ANDMDSLR_ALL,RN,85.69,N
04/14/2025,21,1,ANEM_ESS_RN,RN,11.82,N
04/14/2025,21,1,ANG_ALL,RN,79.82,N
04/14/2025,21,1,ANOL_ESS_RN,RN,91.14,N
04/14/2025,21,1,ANSON1_ALL,RN,86.25,N
04/14/2025,21,1,ANTL_ESS_ES1,RN,74.54,N
04/14/2025,21,1,APPALOSA_ALL,RN,78.46,N
04/14/2025,21,1,AQUI_ALL,RN,93.14,N
04/14/2025,21,1,ARAGORN_RN,RN,79.7,N
04/14/2025,21,1,ASCK_SLR_RN,RN,93.14,N
04/14/2025,21,1,ASTRA_RN,RN,86.24,N
04/14/2025,21,1,ATK_ATKINSG7,RN,93.23,N
04/14/2025,21,1,AURO_SLR_RN,RN,97.48,N
04/14/2025,21,1,AUSTPL_ALL,RN,123.87,N
04/14/2025,21,1,AVIAT_ALL,RN,81.09,N
04/14/2025,21,1,AVIL_ESS_RN,RN,78.81,N
04/14/2025,21,1,AZSP_SLR_RN,RN,91.72,N
04/14/2025,21,1,AZURE_RN,RN,86.99,N
04/14/2025,21,1,AZ_ALL,RN,90.32,N
04/14/2025,21,1,BAC_RN_ALL,RN,89.75,N
04/14/2025,21,1,BAFFIN_ALL,RN,1.59,N
04/14/2025,21,1,BAIRDWND_ALL,RN,86.98,N
04/14/2025,21,1,BAKE_RN_ALL,RN,90.63,N
04/14/2025,21,1,BARROW_ALL,RN,81.13,N
04/14/2025,21,1,BASTEN_CC1,LCCRN,133.47,N
04/14/2025,21,1,BASTEN_CCU,PCCRN,133.47,N
