DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
04/14/2025,13,1,7RNCHSLR_ALL,RN,6.84,N
04/14/2025,13,1,ABINDUST_RN,RN,1.48,N
04/14/2025,13,1,ADL_RN,RN,24.52,N
04/14/2025,13,1,AEEC,RN,-21.85,N
04/14/2025,13,1,AE_RN,RN,10.88,N
04/14/2025,13,1,AGUAYO_UNIT1,RN,6.86,N
04/14/2025,13,1,AJAXWIND_RN,RN,-33.89,N
04/14/2025,13,1,ALGOD_ALL_RN,RN,2.69,N
04/14/2025,13,1,ALP_BESS_RN,RN,0.49,N
04/14/2025,13,1,ALVIN_RN,RN,27.16,N
04/14/2025,13,1,AMADEUS_ALL,RN,-15.89,N
04/14/2025,13,1,AMISTAD_ALL,RN,0.62,N
04/14/2025,13,1,AMOCOOIL_CC1,LCCRN,25.77,N
04/14/2025,13,1,AMOCOOIL_CC2,LCCRN,25.77,N
04/14/2025,13,1,AMOCO_PUN1,PUN,25.77,N
04/14/2025,13,1,AMOCO_PUN2,PUN,25.77,N
04/14/2025,13,1,AMO_AMOCO_1,PCCRN,25.77,N
04/14/2025,13,1,AMO_AMOCO_2,PCCRN,25.77,N
04/14/2025,13,1,AMO_AMOCO_5,PCCRN,25.77,N
04/14/2025,13,1,AMO_AMOCO_G1,PCCRN,25.77,N
04/14/2025,13,1,AMO_AMOCO_G2,PCCRN,25.77,N
04/14/2025,13,1,AMO_AMOCO_G3,PCCRN,25.77,N
04/14/2025,13,1,AMO_AMOCO_S1,PCCRN,25.77,N
04/14/2025,13,1,AMO_AMOCO_S2,PCCRN,25.77,N
04/14/2025,13,1,ANACACHO_ANA,RN,0.1,N
04/14/2025,13,1,ANCHOR_ALL,RN,-7.15,N
04/14/2025,13,1,ANDMDSLR_ALL,RN,-17.98,N
04/14/2025,13,1,ANEM_ESS_RN,RN,6.67,N
04/14/2025,13,1,ANG_ALL,RN,2.26,N
04/14/2025,13,1,ANOL_ESS_RN,RN,26.65,N
04/14/2025,13,1,ANSON1_ALL,RN,-6.64,N
04/14/2025,13,1,ANTL_ESS_ES1,RN,1,N
04/14/2025,13,1,APPALOSA_ALL,RN,1.12,N
04/14/2025,13,1,AQUI_ALL,RN,-27.92,N
04/14/2025,13,1,ARAGORN_RN,RN,0.47,N
04/14/2025,13,1,ASCK_SLR_RN,RN,-27.92,N
04/14/2025,13,1,ASTRA_RN,RN,-26.55,N
04/14/2025,13,1,ATK_ATKINSG7,RN,21.39,N
04/14/2025,13,1,AURO_SLR_RN,RN,12.21,N
04/14/2025,13,1,AUSTPL_ALL,RN,6.5,N
04/14/2025,13,1,AVIAT_ALL,RN,1.05,N
04/14/2025,13,1,AVIL_ESS_RN,RN,0.72,N
04/14/2025,13,1,AZSP_SLR_RN,RN,28.41,N
04/14/2025,13,1,AZURE_RN,RN,-5.03,N
04/14/2025,13,1,AZ_ALL,RN,24.68,N
04/14/2025,13,1,BAC_RN_ALL,RN,25.53,N
04/14/2025,13,1,BAFFIN_ALL,RN,-5.3,N
04/14/2025,13,1,BAIRDWND_ALL,RN,-7.15,N
04/14/2025,13,1,BAKE_RN_ALL,RN,9.35,N
04/14/2025,13,1,BARROW_ALL,RN,0.21,N
04/14/2025,13,1,BASTEN_CC1,LCCRN,6.42,N
04/14/2025,13,1,BASTEN_CCU,PCCRN,6.42,N
04/14/2025,13,1,BATCAVE_RN,RN,4.95,N
04/14/2025,13,1,BAYC_BESS_RN,RN,3.29,N
04/14/2025,13,1,BBREEZE_1_2,RN,-12.17,N
04/14/2025,13,1,BCATWD_WD_1,RN,-35.23,N
04/14/2025,13,1,BCH_RN,RN,10.88,N
04/14/2025,13,1,BCK_RN,RN,0.05,N
04/14/2025,13,1,BCNV_RN,RN,27.16,N
04/14/2025,13,1,BELM_SLR_RN,RN,-0.11,N
04/14/2025,13,1,BEXAR_ES_RN,RN,4.8,N
04/14/2025,13,1,BIGSTAR_ALL,RN,6.13,N
04/14/2025,13,1,BKSL_RN,RN,-25.21,N
04/14/2025,13,1,BLACKJAK_RN,RN,2.71,N
04/14/2025,13,1,BLSMT1_5_A_6,RN,-29.35,N
04/14/2025,13,1,BLUEJAY_RN,RN,22.42,N
04/14/2025,13,1,BLVN_RN,RN,-0.51,N
04/14/2025,13,1,BOARDCRK_ALL,RN,25.86,N
04/14/2025,13,1,BOCO_ESS_RN,RN,-3.77,N
04/14/2025,13,1,BOOTLEG_UN1,RN,1.09,N
04/14/2025,13,1,BORDAS_345,RN,6.03,N
04/14/2025,13,1,BOSQUESW_CC1,LCCRN,4.68,N
04/14/2025,13,1,BOSQUESW_CC2,LCCRN,1.47,N
04/14/2025,13,1,BOSQ_BSQSU_5,PCCRN,1.47,N
04/14/2025,13,1,BOSQ_BSQS_12,PCCRN,1.47,N
04/14/2025,13,1,BOSQ_BSQS_34,PCCRN,4.68,N
