DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
04/16/2025,16,4,7RNCHSLR_ALL,RN,17.81,N
04/16/2025,16,4,ABINDUST_RN,RN,-2.31,N
04/16/2025,16,4,ADL_RN,RN,30.51,N
04/16/2025,16,4,AEEC,RN,-5.33,N
04/16/2025,16,4,AE_RN,RN,13.47,N
04/16/2025,16,4,AGUAYO_UNIT1,RN,-8.51,N
04/16/2025,16,4,AJAXWIND_RN,RN,-6.42,N
04/16/2025,16,4,ALGOD_ALL_RN,RN,-2.25,N
04/16/2025,16,4,ALP_BESS_RN,RN,0,N
04/16/2025,16,4,ALVIN_RN,RN,35.27,N
04/16/2025,16,4,AMADEUS_ALL,RN,-4.61,N
04/16/2025,16,4,AMISTAD_ALL,RN,-3.8,N
04/16/2025,16,4,AMOCOOIL_CC1,LCCRN,33.05,N
04/16/2025,16,4,AMOCOOIL_CC2,LCCRN,33.05,N
04/16/2025,16,4,AMOCO_PUN1,PUN,33.05,N
04/16/2025,16,4,AMOCO_PUN2,PUN,33.05,N
04/16/2025,16,4,AMO_AMOCO_1,PCCRN,33.05,N
04/16/2025,16,4,AMO_AMOCO_2,PCCRN,33.05,N
04/16/2025,16,4,AMO_AMOCO_5,PCCRN,33.05,N
04/16/2025,16,4,AMO_AMOCO_G1,PCCRN,33.05,N
04/16/2025,16,4,AMO_AMOCO_G2,PCCRN,33.05,N
04/16/2025,16,4,AMO_AMOCO_G3,PCCRN,33.05,N
04/16/2025,16,4,AMO_AMOCO_S1,PCCRN,33.05,N
04/16/2025,16,4,AMO_AMOCO_S2,PCCRN,33.05,N
04/16/2025,16,4,ANACACHO_ANA,RN,-2.37,N
04/16/2025,16,4,ANCHOR_ALL,RN,-7.24,N
04/16/2025,16,4,ANDMDSLR_ALL,RN,-4.59,N
04/16/2025,16,4,ANEM_ESS_RN,RN,-3.68,N
04/16/2025,16,4,ANG_ALL,RN,-1.22,N
04/16/2025,16,4,ANOL_ESS_RN,RN,18.6,N
04/16/2025,16,4,ANSON1_ALL,RN,-6.3,N
04/16/2025,16,4,ANTL_ESS_ES1,RN,-2.82,N
04/16/2025,16,4,APPALOSA_ALL,RN,-0.2,N
04/16/2025,16,4,AQUI_ALL,RN,-26.09,N
04/16/2025,16,4,ARAGORN_RN,RN,0,N
04/16/2025,16,4,ASCK_SLR_RN,RN,-26.09,N
04/16/2025,16,4,ASTRA_RN,RN,-26.98,N
04/16/2025,16,4,ATK_ATKINSG7,RN,21.88,N
04/16/2025,16,4,AURO_SLR_RN,RN,-6.29,N
04/16/2025,16,4,AUSTPL_ALL,RN,42.26,N
04/16/2025,16,4,AVIAT_ALL,RN,-1.96,N
04/16/2025,16,4,AVIL_ESS_RN,RN,0.08,N
04/16/2025,16,4,AZSP_SLR_RN,RN,21.45,N
04/16/2025,16,4,AZURE_RN,RN,-4.67,N
04/16/2025,16,4,AZ_ALL,RN,30.93,N
04/16/2025,16,4,BAC_RN_ALL,RN,32.65,N
04/16/2025,16,4,BAFFIN_ALL,RN,-16.03,N
04/16/2025,16,4,BAIRDWND_ALL,RN,-7.24,N
04/16/2025,16,4,BAKE_RN_ALL,RN,6.02,N
04/16/2025,16,4,BARROW_ALL,RN,-0.51,N
04/16/2025,16,4,BASTEN_CC1,LCCRN,20.84,N
04/16/2025,16,4,BASTEN_CCU,PCCRN,20.84,N
04/16/2025,16,4,BATCAVE_RN,RN,13.28,N
04/16/2025,16,4,BAYC_BESS_RN,RN,4.32,N
04/16/2025,16,4,BBREEZE_1_2,RN,-28.48,N
04/16/2025,16,4,BCATWD_WD_1,RN,-35.45,N
04/16/2025,16,4,BCH_RN,RN,13.47,N
04/16/2025,16,4,BCK_RN,RN,-1.37,N
04/16/2025,16,4,BCNV_RN,RN,35.27,N
04/16/2025,16,4,BELM_SLR_RN,RN,-6.82,N
04/16/2025,16,4,BEXAR_ES_RN,RN,13.9,N
04/16/2025,16,4,BIGSTAR_ALL,RN,19.86,N
04/16/2025,16,4,BKSL_RN,RN,-5.37,N
04/16/2025,16,4,BLACKJAK_RN,RN,-1.79,N
04/16/2025,16,4,BLSMT1_5_A_6,RN,-6.18,N
04/16/2025,16,4,BLUEJAY_RN,RN,23.78,N
04/16/2025,16,4,BLVN_RN,RN,-6.3,N
04/16/2025,16,4,BOARDCRK_ALL,RN,20.24,N
04/16/2025,16,4,BOCO_ESS_RN,RN,-4.56,N
04/16/2025,16,4,BOOTLEG_UN1,RN,0.79,N
04/16/2025,16,4,BORDAS_345,RN,-3.97,N
04/16/2025,16,4,BOSQUESW_CC1,LCCRN,-1.42,N
04/16/2025,16,4,BOSQUESW_CC2,LCCRN,-2.52,N
04/16/2025,16,4,BOSQ_BSQSU_5,PCCRN,-2.52,N
04/16/2025,16,4,BOSQ_BSQS_12,PCCRN,-2.52,N
04/16/2025,16,4,BOSQ_BSQS_34,PCCRN,-1.42,N
04/16/2025,16,4,BRANDON_RN,RN,-5.19,N
04/16/2025,16,4,BRAUNIG_CC1,LCCRN,14.98,N
04/16/2025,16,4,BRAUNIG_VHB1,RN,13.49,N
04/16/2025,16,4,BRAUNIG_VHB2,RN,13.49,N
04/16/2025,16,4,BRAUNIG_VHB3,RN,13.49,N
04/16/2025,16,4,BRAZ_WND_ALL,RN,-3.64,N
04/16/2025,16,4,BRA_AVR1_CT2,PCCRN,14.98,N
04/16/2025,16,4,BRA_AVR_CST1,PCCRN,14.98,N
04/16/2025,16,4,BRHEIGHT_RN,RN,33.11,N
04/16/2025,16,4,BRIGHTSD_RN,RN,6.82,N
04/16/2025,16,4,BRIGHTSD_U1,RN,6.69,N
04/16/2025,16,4,BRISCOE_WIND,RN,-27.02,N
04/16/2025,16,4,BRPANGLE_RN,RN,7.7,N
04/16/2025,16,4,BRPMAGNO_RN,RN,33.22,N
04/16/2025,16,4,BRP_BRAZ_RN,RN,9.22,N
04/16/2025,16,4,BRP_DIKN_RN,RN,33.22,N
04/16/2025,16,4,BRP_LOOP_RN,RN,2.3,N
04/16/2025,16,4,BRP_LOP1_RN,RN,22.06,N
04/16/2025,16,4,BRP_PBL1_RN,RN,-0.79,N
04/16/2025,16,4,BRP_PBL2_RN,RN,-0.79,N
04/16/2025,16,4,BRP_RN_UNIT1,RN,13.35,N
04/16/2025,16,4,BRP_SWNY_RN,RN,9.7,N
04/16/2025,16,4,BRP_ZPT1_RN,RN,18.55,N
04/16/2025,16,4,BRP_ZPT2_RN,RN,18.55,N
04/16/2025,16,4,BRTSW_BCW1,RN,-6.92,N
04/16/2025,16,4,BR_ARROW_ALL,RN,-2.35,N
04/16/2025,16,4,BR_VHB6CT5_6,RN,13.31,N
04/16/2025,16,4,BR_VHB6CT7_8,RN,13.31,N
04/16/2025,16,4,BSS_U1,RN,10.27,N
04/16/2025,16,4,BTE_BTE_G1,PCCRN,30.94,N
04/16/2025,16,4,BTE_BTE_G2,PCCRN,30.94,N
04/16/2025,16,4,BTE_BTE_G3,PCCRN,30.94,N
04/16/2025,16,4,BTE_BTE_G4,PCCRN,30.94,N
04/16/2025,16,4,BTE_CC1,LCCRN,30.94,N
04/16/2025,16,4,BTE_PUN1,PUN,30.94,N
04/16/2025,16,4,BTE_PUN2,PUN,30.94,N
04/16/2025,16,4,BTM_ALL,RN,18.38,N
04/16/2025,16,4,BUCHAN_ALL,RN,24.26,N
04/16/2025,16,4,BUCKTHRN_RN,RN,4.74,N
04/16/2025,16,4,BUFF_GAP_ALL,RN,-3.02,N
04/16/2025,16,4,BULLCRK_1_2,RN,-3.71,N
04/16/2025,16,4,BVE_CC1,LCCRN,31.82,N
04/16/2025,16,4,BVE_UNIT1,PCCRN,31.82,N
04/16/2025,16,4,BVE_UNIT2,PCCRN,31.82,N
04/16/2025,16,4,BVE_UNIT3,PCCRN,31.82,N
04/16/2025,16,4,BYRDR_ES_ALL,RN,9.7,N
04/16/2025,16,4,BYU_BYU_1,PCCRN,31.78,N
04/16/2025,16,4,BYU_BYU_12,PCCRN,31.78,N
