DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
04/16/2025,16,2,7RNCHSLR_ALL,RN,17,N
04/16/2025,16,2,ABINDUST_RN,RN,-2.41,N
04/16/2025,16,2,ADL_RN,RN,30.6,N
04/16/2025,16,2,AEEC,RN,-5.2,N
04/16/2025,16,2,AE_RN,RN,12.01,N
04/16/2025,16,2,AGUAYO_UNIT1,RN,-9.31,N
04/16/2025,16,2,AJAXWIND_RN,RN,-5.97,N
04/16/2025,16,2,ALGOD_ALL_RN,RN,0.73,N
04/16/2025,16,2,ALP_BESS_RN,RN,0,N
04/16/2025,16,2,ALVIN_RN,RN,36.27,N
04/16/2025,16,2,AMADEUS_ALL,RN,-4.72,N
04/16/2025,16,2,AMISTAD_ALL,RN,-1.77,N
04/16/2025,16,2,AMOCOOIL_CC1,LCCRN,33.65,N
04/16/2025,16,2,AMOCOOIL_CC2,LCCRN,33.65,N
04/16/2025,16,2,AMOCO_PUN1,PUN,33.65,N
04/16/2025,16,2,AMOCO_PUN2,PUN,33.65,N
04/16/2025,16,2,AMO_AMOCO_1,PCCRN,33.65,N
04/16/2025,16,2,AMO_AMOCO_2,PCCRN,33.65,N
04/16/2025,16,2,AMO_AMOCO_5,PCCRN,33.65,N
04/16/2025,16,2,AMO_AMOCO_G1,PCCRN,33.65,N
04/16/2025,16,2,AMO_AMOCO_G2,PCCRN,33.65,N
04/16/2025,16,2,AMO_AMOCO_G3,PCCRN,33.65,N
04/16/2025,16,2,AMO_AMOCO_S1,PCCRN,33.65,N
04/16/2025,16,2,AMO_AMOCO_S2,PCCRN,33.65,N
04/16/2025,16,2,ANACACHO_ANA,RN,-2.72,N
04/16/2025,16,2,ANCHOR_ALL,RN,-7.47,N
04/16/2025,16,2,ANDMDSLR_ALL,RN,-4.69,N
04/16/2025,16,2,ANEM_ESS_RN,RN,0.26,N
04/16/2025,16,2,ANG_ALL,RN,-1.42,N
04/16/2025,16,2,ANOL_ESS_RN,RN,18.33,N
04/16/2025,16,2,ANSON1_ALL,RN,-6.48,N
04/16/2025,16,2,ANTL_ESS_ES1,RN,-1.37,N
04/16/2025,16,2,APPALOSA_ALL,RN,0.05,N
04/16/2025,16,2,AQUI_ALL,RN,-26.6,N
04/16/2025,16,2,ARAGORN_RN,RN,0.2,N
04/16/2025,16,2,ASCK_SLR_RN,RN,-26.6,N
04/16/2025,16,2,ASTRA_RN,RN,-26.98,N
04/16/2025,16,2,ATK_ATKINSG7,RN,21.98,N
04/16/2025,16,2,AURO_SLR_RN,RN,-8.65,N
04/16/2025,16,2,AUSTPL_ALL,RN,40.55,N
04/16/2025,16,2,AVIAT_ALL,RN,-2.14,N
04/16/2025,16,2,AVIL_ESS_RN,RN,0.4,N
04/16/2025,16,2,AZSP_SLR_RN,RN,21.26,N
04/16/2025,16,2,AZURE_RN,RN,-4.91,N
04/16/2025,16,2,AZ_ALL,RN,31.11,N
04/16/2025,16,2,BAC_RN_ALL,RN,33.17,N
04/16/2025,16,2,BAFFIN_ALL,RN,-13.98,N
04/16/2025,16,2,BAIRDWND_ALL,RN,-7.47,N
04/16/2025,16,2,BAKE_RN_ALL,RN,5.83,N
04/16/2025,16,2,BARROW_ALL,RN,-0.31,N
04/16/2025,16,2,BASTEN_CC1,LCCRN,19.33,N
04/16/2025,16,2,BASTEN_CCU,PCCRN,19.33,N
04/16/2025,16,2,BATCAVE_RN,RN,12.63,N
04/16/2025,16,2,BAYC_BESS_RN,RN,4.48,N
04/16/2025,16,2,BBREEZE_1_2,RN,-27.05,N
04/16/2025,16,2,BCATWD_WD_1,RN,-35.45,N
04/16/2025,16,2,BCH_RN,RN,12.01,N
04/16/2025,16,2,BCK_RN,RN,-2.87,N
04/16/2025,16,2,BCNV_RN,RN,36.27,N
04/16/2025,16,2,BELM_SLR_RN,RN,-8.38,N
04/16/2025,16,2,BEXAR_ES_RN,RN,11.76,N
04/16/2025,16,2,BIGSTAR_ALL,RN,18.37,N
04/16/2025,16,2,BKSL_RN,RN,-5.24,N
04/16/2025,16,2,BLACKJAK_RN,RN,1.01,N
04/16/2025,16,2,BLSMT1_5_A_6,RN,-5.87,N
04/16/2025,16,2,BLUEJAY_RN,RN,23.93,N
04/16/2025,16,2,BLVN_RN,RN,-7.79,N
04/16/2025,16,2,BOARDCRK_ALL,RN,20.26,N
04/16/2025,16,2,BOCO_ESS_RN,RN,-4.56,N
04/16/2025,16,2,BOOTLEG_UN1,RN,1.05,N
04/16/2025,16,2,BORDAS_345,RN,-0.48,N
04/16/2025,16,2,BOSQUESW_CC1,LCCRN,-2.51,N
04/16/2025,16,2,BOSQUESW_CC2,LCCRN,-3.65,N
04/16/2025,16,2,BOSQ_BSQSU_5,PCCRN,-3.65,N
04/16/2025,16,2,BOSQ_BSQS_12,PCCRN,-3.65,N
04/16/2025,16,2,BOSQ_BSQS_34,PCCRN,-2.51,N
04/16/2025,16,2,BRANDON_RN,RN,-5.08,N
04/16/2025,16,2,BRAUNIG_CC1,LCCRN,12.26,N
04/16/2025,16,2,BRAUNIG_VHB1,RN,11.78,N
04/16/2025,16,2,BRAUNIG_VHB2,RN,11.78,N
04/16/2025,16,2,BRAUNIG_VHB3,RN,11.78,N
04/16/2025,16,2,BRAZ_WND_ALL,RN,-3.71,N
04/16/2025,16,2,BRA_AVR1_CT2,PCCRN,12.26,N
04/16/2025,16,2,BRA_AVR_CST1,PCCRN,12.26,N
04/16/2025,16,2,BRHEIGHT_RN,RN,33.71,N
04/16/2025,16,2,BRIGHTSD_RN,RN,8.96,N
04/16/2025,16,2,BRIGHTSD_U1,RN,8.73,N
04/16/2025,16,2,BRISCOE_WIND,RN,-27.02,N
04/16/2025,16,2,BRPANGLE_RN,RN,5.83,N
04/16/2025,16,2,BRPMAGNO_RN,RN,33.85,N
04/16/2025,16,2,BRP_BRAZ_RN,RN,7.52,N
04/16/2025,16,2,BRP_DIKN_RN,RN,33.85,N
04/16/2025,16,2,BRP_LOOP_RN,RN,4.11,N
04/16/2025,16,2,BRP_LOP1_RN,RN,24.51,N
04/16/2025,16,2,BRP_PBL1_RN,RN,-1.29,N
04/16/2025,16,2,BRP_PBL2_RN,RN,-1.29,N
04/16/2025,16,2,BRP_RN_UNIT1,RN,11.37,N
04/16/2025,16,2,BRP_SWNY_RN,RN,8.05,N
04/16/2025,16,2,BRP_ZPT1_RN,RN,20.65,N
04/16/2025,16,2,BRP_ZPT2_RN,RN,20.65,N
04/16/2025,16,2,BRTSW_BCW1,RN,-6.47,N
04/16/2025,16,2,BR_ARROW_ALL,RN,-2.36,N
04/16/2025,16,2,BR_VHB6CT5_6,RN,11.8,N
04/16/2025,16,2,BR_VHB6CT7_8,RN,11.8,N
04/16/2025,16,2,BSS_U1,RN,8.69,N
04/16/2025,16,2,BTE_BTE_G1,PCCRN,31.11,N
04/16/2025,16,2,BTE_BTE_G2,PCCRN,31.11,N
04/16/2025,16,2,BTE_BTE_G3,PCCRN,31.11,N
04/16/2025,16,2,BTE_BTE_G4,PCCRN,31.11,N
04/16/2025,16,2,BTE_CC1,LCCRN,31.11,N
