DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
04/13/2025,4,1,7RNCHSLR_ALL,RN,14.63,N
04/13/2025,4,1,ABINDUST_RN,RN,4.47,N
04/13/2025,4,1,ADL_RN,RN,15.93,N
04/13/2025,4,1,AEEC,RN,-19.15,N
04/13/2025,4,1,AE_RN,RN,15.62,N
04/13/2025,4,1,AGUAYO_UNIT1,RN,7.46,N
04/13/2025,4,1,AJAXWIND_RN,RN,-16.28,N
04/13/2025,4,1,ALGOD_ALL_RN,RN,9.56,N
04/13/2025,4,1,ALP_BESS_RN,RN,94.46,N
04/13/2025,4,1,ALVIN_RN,RN,15.74,N
04/13/2025,4,1,AMADEUS_ALL,RN,-6.58,N
04/13/2025,4,1,AMISTAD_ALL,RN,52.33,N
04/13/2025,4,1,AMOCOOIL_CC1,LCCRN,15.8,N
04/13/2025,4,1,AMOCOOIL_CC2,LCCRN,15.8,N
04/13/2025,4,1,AMOCO_PUN1,PUN,15.8,N
04/13/2025,4,1,AMOCO_PUN2,PUN,15.8,N
04/13/2025,4,1,AMO_AMOCO_1,PCCRN,15.8,N
04/13/2025,4,1,AMO_AMOCO_2,PCCRN,15.8,N
04/13/2025,4,1,AMO_AMOCO_5,PCCRN,15.8,N
04/13/2025,4,1,AMO_AMOCO_G1,PCCRN,15.8,N
04/13/2025,4,1,AMO_AMOCO_G2,PCCRN,15.8,N
04/13/2025,4,1,AMO_AMOCO_G3,PCCRN,15.8,N
04/13/2025,4,1,AMO_AMOCO_S1,PCCRN,15.8,N
04/13/2025,4,1,AMO_AMOCO_S2,PCCRN,15.8,N
04/13/2025,4,1,ANACACHO_ANA,RN,39.78,N
04/13/2025,4,1,ANCHOR_ALL,RN,-3.7,N
04/13/2025,4,1,ANDMDSLR_ALL,RN,-6.98,N
04/13/2025,4,1,ANEM_ESS_RN,RN,-22.99,N
04/13/2025,4,1,ANG_ALL,RN,3.22,N
04/13/2025,4,1,ANOL_ESS_RN,RN,24.93,N
04/13/2025,4,1,ANSON1_ALL,RN,-5.1,N
04/13/2025,4,1,ANTL_ESS_ES1,RN,-25,N
04/13/2025,4,1,APPALOSA_ALL,RN,41.22,N
04/13/2025,4,1,AQUI_ALL,RN,14.43,N
04/13/2025,4,1,ARAGORN_RN,RN,58.16,N
04/13/2025,4,1,ASCK_SLR_RN,RN,14.43,N
04/13/2025,4,1,ASTRA_RN,RN,-17.5,N
04/13/2025,4,1,ATK_ATKINSG7,RN,16.52,N
04/13/2025,4,1,AURO_SLR_RN,RN,14.86,N
04/13/2025,4,1,AUSTPL_ALL,RN,14.32,N
04/13/2025,4,1,AVIAT_ALL,RN,-0.4,N
04/13/2025,4,1,AVIL_ESS_RN,RN,54.44,N
04/13/2025,4,1,AZSP_SLR_RN,RN,22.44,N
04/13/2025,4,1,AZURE_RN,RN,-4.52,N
04/13/2025,4,1,AZ_ALL,RN,15.9,N
04/13/2025,4,1,BAC_RN_ALL,RN,15.81,N
04/13/2025,4,1,BAFFIN_ALL,RN,5.16,N
04/13/2025,4,1,BAIRDWND_ALL,RN,-3.7,N
