DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
04/17/2025,1,2,7RNCHSLR_ALL,RN,31.48,N
04/17/2025,1,2,ABINDUST_RN,RN,7.33,N
04/17/2025,1,2,ADL_RN,RN,35.34,N
04/17/2025,1,2,AEEC,RN,-17.67,N
04/17/2025,1,2,AE_RN,RN,34.4,N
04/17/2025,1,2,AGUAYO_UNIT1,RN,13.44,N
04/17/2025,1,2,AJAXWIND_RN,RN,-26.58,N
04/17/2025,1,2,ALGOD_ALL_RN,RN,21.12,N
04/17/2025,1,2,ALP_BESS_RN,RN,75.59,N
04/17/2025,1,2,ALVIN_RN,RN,34.85,N
04/17/2025,1,2,AMADEUS_ALL,RN,-0.14,N
04/17/2025,1,2,AMISTAD_ALL,RN,69.05,N
04/17/2025,1,2,AMOCOOIL_CC1,LCCRN,34.99,N
04/17/2025,1,2,AMOCOOIL_CC2,LCCRN,34.99,N
04/17/2025,1,2,AMOCO_PUN1,PUN,34.99,N
04/17/2025,1,2,AMOCO_PUN2,PUN,34.99,N
04/17/2025,1,2,AMO_AMOCO_1,PCCRN,34.99,N
04/17/2025,1,2,AMO_AMOCO_2,PCCRN,34.99,N
04/17/2025,1,2,AMO_AMOCO_5,PCCRN,34.99,N
04/17/2025,1,2,AMO_AMOCO_G1,PCCRN,34.99,N
04/17/2025,1,2,AMO_AMOCO_G2,PCCRN,34.99,N
04/17/2025,1,2,AMO_AMOCO_G3,PCCRN,34.99,N
04/17/2025,1,2,AMO_AMOCO_S1,PCCRN,34.99,N
04/17/2025,1,2,AMO_AMOCO_S2,PCCRN,34.99,N
04/17/2025,1,2,ANACACHO_ANA,RN,58.3,N
04/17/2025,1,2,ANCHOR_ALL,RN,6.23,N
04/17/2025,1,2,ANDMDSLR_ALL,RN,-1.25,N
04/17/2025,1,2,ANEM_ESS_RN,RN,-22.39,N
04/17/2025,1,2,ANG_ALL,RN,6.29,N
04/17/2025,1,2,ANOL_ESS_RN,RN,44.84,N
04/17/2025,1,2,ANSON1_ALL,RN,3.33,N
04/17/2025,1,2,ANTL_ESS_ES1,RN,-25,N
04/17/2025,1,2,APPALOSA_ALL,RN,40.88,N
04/17/2025,1,2,AQUI_ALL,RN,34.79,N
04/17/2025,1,2,ARAGORN_RN,RN,55.3,N
04/17/2025,1,2,ASCK_SLR_RN,RN,34.79,N
04/17/2025,1,2,ASTRA_RN,RN,-18.82,N
04/17/2025,1,2,ATK_ATKINSG7,RN,36.31,N
04/17/2025,1,2,AURO_SLR_RN,RN,33.82,N
04/17/2025,1,2,AUSTPL_ALL,RN,31.31,N
04/17/2025,1,2,AVIAT_ALL,RN,2.47,N
04/17/2025,1,2,AVIL_ESS_RN,RN,52.59,N
04/17/2025,1,2,AZSP_SLR_RN,RN,42.03,N
04/17/2025,1,2,AZURE_RN,RN,5.57,N
04/17/2025,1,2,AZ_ALL,RN,35.26,N
04/17/2025,1,2,BAC_RN_ALL,RN,35.01,N
04/17/2025,1,2,BAFFIN_ALL,RN,-2.25,N
04/17/2025,1,2,BAIRDWND_ALL,RN,6.23,N
04/17/2025,1,2,BAKE_RN_ALL,RN,39.27,N
04/17/2025,1,2,BARROW_ALL,RN,55.59,N
04/17/2025,1,2,BASTEN_CC1,LCCRN,31.67,N
04/17/2025,1,2,BASTEN_CCU,PCCRN,31.67,N
04/17/2025,1,2,BATCAVE_RN,RN,24.26,N
04/17/2025,1,2,BAYC_BESS_RN,RN,31.84,N
04/17/2025,1,2,BBREEZE_1_2,RN,-6.99,N
04/17/2025,1,2,BCATWD_WD_1,RN,-35.45,N
04/17/2025,1,2,BCH_RN,RN,34.4,N
04/17/2025,1,2,BCK_RN,RN,34.47,N
04/17/2025,1,2,BCNV_RN,RN,34.85,N
04/17/2025,1,2,BELM_SLR_RN,RN,32.95,N
04/17/2025,1,2,BEXAR_ES_RN,RN,32.56,N
04/17/2025,1,2,BIGSTAR_ALL,RN,31.63,N
04/17/2025,1,2,BKSL_RN,RN,-14.43,N
04/17/2025,1,2,BLACKJAK_RN,RN,21.18,N
04/17/2025,1,2,BLSMT1_5_A_6,RN,-24.02,N
04/17/2025,1,2,BLUEJAY_RN,RN,36.52,N
04/17/2025,1,2,BLVN_RN,RN,33.15,N
04/17/2025,1,2,BOARDCRK_ALL,RN,39.09,N
04/17/2025,1,2,BOCO_ESS_RN,RN,-17.66,N
04/17/2025,1,2,BOOTLEG_UN1,RN,52.52,N
04/17/2025,1,2,BORDAS_345,RN,-30.91,N
04/17/2025,1,2,BOSQUESW_CC1,LCCRN,35.89,N
04/17/2025,1,2,BOSQUESW_CC2,LCCRN,35.11,N
04/17/2025,1,2,BOSQ_BSQSU_5,PCCRN,35.11,N
04/17/2025,1,2,BOSQ_BSQS_12,PCCRN,35.11,N
04/17/2025,1,2,BOSQ_BSQS_34,PCCRN,35.89,N
04/17/2025,1,2,BRANDON_RN,RN,-17.67,N
04/17/2025,1,2,BRAUNIG_CC1,LCCRN,31.26,N
04/17/2025,1,2,BRAUNIG_VHB1,RN,32.12,N
04/17/2025,1,2,BRAUNIG_VHB2,RN,32.12,N
04/17/2025,1,2,BRAUNIG_VHB3,RN,32.12,N
04/17/2025,1,2,BRAZ_WND_ALL,RN,5.54,N
04/17/2025,1,2,BRA_AVR1_CT2,PCCRN,31.26,N
04/17/2025,1,2,BRA_AVR_CST1,PCCRN,31.26,N
04/17/2025,1,2,BRHEIGHT_RN,RN,34.98,N
04/17/2025,1,2,BRIGHTSD_RN,RN,34.19,N
04/17/2025,1,2,BRIGHTSD_U1,RN,32.97,N
04/17/2025,1,2,BRISCOE_WIND,RN,-18.82,N
04/17/2025,1,2,BRPANGLE_RN,RN,34.14,N
04/17/2025,1,2,BRPMAGNO_RN,RN,34.97,N
04/17/2025,1,2,BRP_BRAZ_RN,RN,34.13,N
04/17/2025,1,2,BRP_DIKN_RN,RN,34.97,N
04/17/2025,1,2,BRP_LOOP_RN,RN,27.57,N
04/17/2025,1,2,BRP_LOP1_RN,RN,-30.92,N
04/17/2025,1,2,BRP_PBL1_RN,RN,63.55,N
04/17/2025,1,2,BRP_PBL2_RN,RN,63.55,N
04/17/2025,1,2,BRP_RN_UNIT1,RN,31.5,N
04/17/2025,1,2,BRP_SWNY_RN,RN,34.12,N
04/17/2025,1,2,BRP_ZPT1_RN,RN,-30.38,N
04/17/2025,1,2,BRP_ZPT2_RN,RN,-30.38,N
04/17/2025,1,2,BRTSW_BCW1,RN,-13.79,N
04/17/2025,1,2,BR_ARROW_ALL,RN,41.88,N
04/17/2025,1,2,BR_VHB6CT5_6,RN,31.96,N
04/17/2025,1,2,BR_VHB6CT7_8,RN,31.96,N
04/17/2025,1,2,BSS_U1,RN,34.12,N
04/17/2025,1,2,BTE_BTE_G1,PCCRN,35.29,N
04/17/2025,1,2,BTE_BTE_G2,PCCRN,35.29,N
04/17/2025,1,2,BTE_BTE_G3,PCCRN,35.29,N
04/17/2025,1,2,BTE_BTE_G4,PCCRN,35.29,N
04/17/2025,1,2,BTE_CC1,LCCRN,35.29,N
04/17/2025,1,2,BTE_PUN1,PUN,35.29,N
04/17/2025,1,2,BTE_PUN2,PUN,35.29,N
04/17/2025,1,2,BTM_ALL,RN,34.56,N
04/17/2025,1,2,BUCHAN_ALL,RN,27.96,N
04/17/2025,1,2,BUCKTHRN_RN,RN,42.72,N
04/17/2025,1,2,BUFF_GAP_ALL,RN,4.52,N
04/17/2025,1,2,BULLCRK_1_2,RN,2.88,N
04/17/2025,1,2,BVE_CC1,LCCRN,34.75,N
04/17/2025,1,2,BVE_UNIT1,PCCRN,34.75,N
04/17/2025,1,2,BVE_UNIT2,PCCRN,34.75,N
04/17/2025,1,2,BVE_UNIT3,PCCRN,34.75,N
04/17/2025,1,2,BYRDR_ES_ALL,RN,34.12,N
04/17/2025,1,2,BYU_BYU_1,PCCRN,35.12,N
04/17/2025,1,2,BYU_BYU_12,PCCRN,35.12,N
04/17/2025,1,2,BYU_BYU_34,PCCRN,35.12,N
04/17/2025,1,2,BYU_CC1,LCCRN,35.12,N
04/17/2025,1,2,BYU_G4_RN,PCCRN,35.12,N
04/17/2025,1,2,BYU_PUN1,PUN,35.12,N
04/17/2025,1,2,BYU_PUN2,PUN,35.12,N
04/17/2025,1,2,BYU_PUN3,PUN,35.12,N
04/17/2025,1,2,BYU_PUN4,PUN,35.12,N
04/17/2025,1,2,B_DAVIS_3,PCCRN,18.66,N
04/17/2025,1,2,B_DAVIS_4,PCCRN,18.66,N
04/17/2025,1,2,B_DAVIS_CC1,LCCRN,18.66,N
04/17/2025,1,2,B_D_B_DAVIG1,RN,18.66,N
04/17/2025,1,2,B_D_B_DAVIG2,PCCRN,18.66,N
