DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
04/18/2025,4,4,7RNCHSLR_ALL,RN,17.38,N
04/18/2025,4,4,ABINDUST_RN,RN,10.78,N
04/18/2025,4,4,ADL_RN,RN,16,N
04/18/2025,4,4,AEEC,RN,-13.61,N
04/18/2025,4,4,AE_RN,RN,16.72,N
04/18/2025,4,4,AGUAYO_UNIT1,RN,9.09,N
04/18/2025,4,4,AJAXWIND_RN,RN,-8,N
04/18/2025,4,4,ALGOD_ALL_RN,RN,-3.46,N
04/18/2025,4,4,ALP_BESS_RN,RN,126.07,N
04/18/2025,4,4,ALVIN_RN,RN,16.27,N
04/18/2025,4,4,AMADEUS_ALL,RN,0.43,N
04/18/2025,4,4,AMISTAD_ALL,RN,62.49,N
04/18/2025,4,4,AMOCOOIL_CC1,LCCRN,16.19,N
04/18/2025,4,4,AMOCOOIL_CC2,LCCRN,16.19,N
04/18/2025,4,4,AMOCO_PUN1,PUN,16.19,N
04/18/2025,4,4,AMOCO_PUN2,PUN,16.19,N
04/18/2025,4,4,AMO_AMOCO_1,PCCRN,16.19,N
04/18/2025,4,4,AMO_AMOCO_2,PCCRN,16.19,N
04/18/2025,4,4,AMO_AMOCO_5,PCCRN,16.19,N
04/18/2025,4,4,AMO_AMOCO_G1,PCCRN,16.19,N
04/18/2025,4,4,AMO_AMOCO_G2,PCCRN,16.19,N
04/18/2025,4,4,AMO_AMOCO_G3,PCCRN,16.19,N
04/18/2025,4,4,AMO_AMOCO_S1,PCCRN,16.19,N
04/18/2025,4,4,AMO_AMOCO_S2,PCCRN,16.19,N
04/18/2025,4,4,ANACACHO_ANA,RN,46.47,N
04/18/2025,4,4,ANCHOR_ALL,RN,3.34,N
04/18/2025,4,4,ANDMDSLR_ALL,RN,-0.23,N
04/18/2025,4,4,ANEM_ESS_RN,RN,-22.65,N
04/18/2025,4,4,ANG_ALL,RN,7.49,N
04/18/2025,4,4,ANOL_ESS_RN,RN,14.92,N
04/18/2025,4,4,ANSON1_ALL,RN,1.17,N
04/18/2025,4,4,ANTL_ESS_ES1,RN,-24.5,N
