DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
04/15/2025,6,4,7RNCHSLR_ALL,RN,32.5,N
04/15/2025,6,4,ABINDUST_RN,RN,32.5,N
04/15/2025,6,4,ADL_RN,RN,32.5,N
04/15/2025,6,4,AEEC,RN,32.5,N
04/15/2025,6,4,AE_RN,RN,32.5,N
04/15/2025,6,4,AGUAYO_UNIT1,RN,32.5,N
04/15/2025,6,4,AJAXWIND_RN,RN,32.5,N
04/15/2025,6,4,ALGOD_ALL_RN,RN,32.5,N
04/15/2025,6,4,ALP_BESS_RN,RN,32.5,N
04/15/2025,6,4,ALVIN_RN,RN,32.5,N
04/15/2025,6,4,AMADEUS_ALL,RN,32.5,N
04/15/2025,6,4,AMISTAD_ALL,RN,32.5,N
04/15/2025,6,4,AMOCOOIL_CC1,LCCRN,32.5,N
04/15/2025,6,4,AMOCOOIL_CC2,LCCRN,32.5,N
04/15/2025,6,4,AMOCO_PUN1,PUN,32.5,N
04/15/2025,6,4,AMOCO_PUN2,PUN,32.5,N
04/15/2025,6,4,AMO_AMOCO_1,PCCRN,32.5,N
04/15/2025,6,4,AMO_AMOCO_2,PCCRN,32.5,N
04/15/2025,6,4,AMO_AMOCO_5,PCCRN,32.5,N
04/15/2025,6,4,AMO_AMOCO_G1,PCCRN,32.5,N
04/15/2025,6,4,AMO_AMOCO_G2,PCCRN,32.5,N
04/15/2025,6,4,AMO_AMOCO_G3,PCCRN,32.5,N
04/15/2025,6,4,AMO_AMOCO_S1,PCCRN,32.5,N
04/15/2025,6,4,AMO_AMOCO_S2,PCCRN,32.5,N
04/15/2025,6,4,ANACACHO_ANA,RN,32.5,N
04/15/2025,6,4,ANCHOR_ALL,RN,32.5,N
04/15/2025,6,4,ANDMDSLR_ALL,RN,32.5,N
04/15/2025,6,4,ANEM_ESS_RN,RN,32.5,N
04/15/2025,6,4,ANG_ALL,RN,32.5,N
04/15/2025,6,4,ANOL_ESS_RN,RN,32.5,N
04/15/2025,6,4,ANSON1_ALL,RN,32.5,N
04/15/2025,6,4,ANTL_ESS_ES1,RN,32.5,N
04/15/2025,6,4,APPALOSA_ALL,RN,32.5,N
04/15/2025,6,4,AQUI_ALL,RN,32.5,N
04/15/2025,6,4,ARAGORN_RN,RN,32.5,N
04/15/2025,6,4,ASCK_SLR_RN,RN,32.5,N
04/15/2025,6,4,ASTRA_RN,RN,32.5,N
04/15/2025,6,4,ATK_ATKINSG7,RN,32.5,N
04/15/2025,6,4,AURO_SLR_RN,RN,32.5,N
04/15/2025,6,4,AUSTPL_ALL,RN,32.5,N
04/15/2025,6,4,AVIAT_ALL,RN,32.5,N
04/15/2025,6,4,AVIL_ESS_RN,RN,32.5,N
04/15/2025,6,4,AZSP_SLR_RN,RN,32.5,N
04/15/2025,6,4,AZURE_RN,RN,32.5,N
04/15/2025,6,4,AZ_ALL,RN,32.5,N
04/15/2025,6,4,BAC_RN_ALL,RN,32.5,N
04/15/2025,6,4,BAFFIN_ALL,RN,32.5,N
04/15/2025,6,4,BAIRDWND_ALL,RN,32.5,N
04/15/2025,6,4,BAKE_RN_ALL,RN,32.5,N
04/15/2025,6,4,BARROW_ALL,RN,32.5,N
04/15/2025,6,4,BASTEN_CC1,LCCRN,32.5,N
04/15/2025,6,4,BASTEN_CCU,PCCRN,32.5,N
04/15/2025,6,4,BATCAVE_RN,RN,32.5,N
04/15/2025,6,4,BAYC_BESS_RN,RN,32.5,N
04/15/2025,6,4,BBREEZE_1_2,RN,32.5,N
04/15/2025,6,4,BCATWD_WD_1,RN,32.5,N
04/15/2025,6,4,BCH_RN,RN,32.5,N
04/15/2025,6,4,BCK_RN,RN,32.5,N
04/15/2025,6,4,BCNV_RN,RN,32.5,N
04/15/2025,6,4,BELM_SLR_RN,RN,32.5,N
04/15/2025,6,4,BEXAR_ES_RN,RN,32.5,N
04/15/2025,6,4,BIGSTAR_ALL,RN,32.5,N
04/15/2025,6,4,BKSL_RN,RN,32.5,N
04/15/2025,6,4,BLACKJAK_RN,RN,32.5,N
04/15/2025,6,4,BLSMT1_5_A_6,RN,32.5,N
04/15/2025,6,4,BLUEJAY_RN,RN,32.5,N
04/15/2025,6,4,BLVN_RN,RN,32.5,N
04/15/2025,6,4,BOARDCRK_ALL,RN,32.5,N
04/15/2025,6,4,BOCO_ESS_RN,RN,32.5,N
04/15/2025,6,4,BOOTLEG_UN1,RN,32.5,N
04/15/2025,6,4,BORDAS_345,RN,32.5,N
04/15/2025,6,4,BOSQUESW_CC1,LCCRN,32.5,N
04/15/2025,6,4,BOSQUESW_CC2,LCCRN,32.5,N
04/15/2025,6,4,BOSQ_BSQSU_5,PCCRN,32.5,N
04/15/2025,6,4,BOSQ_BSQS_12,PCCRN,32.5,N
04/15/2025,6,4,BOSQ_BSQS_34,PCCRN,32.5,N
04/15/2025,6,4,BRANDON_RN,RN,32.5,N
04/15/2025,6,4,BRAUNIG_CC1,LCCRN,32.5,N
04/15/2025,6,4,BRAUNIG_VHB1,RN,32.5,N
04/15/2025,6,4,BRAUNIG_VHB2,RN,32.5,N
